34,35,35,7,34,10,16,29,14,44
19,17,34,50,17,31,25,24,40,26
28,38,47,30,5,20,7,49,9,13
37,10,15,46,50,22,20,43,25,11
31,30,50,19,15,27,41,32,45,14
29,17,28,11,48,6,27,27,8,11
45,11,37,41,49,7,25,37,31,40
31,26,5,15,8,7,21,18,40,8
21,32,38,42,10,45,41,44,42,28
46,42,15,35,45,15,38,24,12,32
48,24,30,14,32,37,35,8,48,35
29,15,21,31,23,33,34,20,32,46
14,12,47,22,16,37,8,10,20,30
45,24,30,23,32,47,11,35,39,14
22,19,31,31,30,45,33,21,28,36
21,8,15,38,33,18,12,22,29,41
6,7,13,6,27,21,11,12,37,25
32,21,27,26,22,20,9,34,50,14
14,9,31,18,34,42,50,27,40,18
36,17,34,27,42,39,18,36,47,16
