35,23,27,7,27,46,38,19,49,41,12,27,16,9,6,38,27,20,9,44
30,25,47,33,12,41,27,38,37,46,46,34,24,49,8,43,40,28,11,21
47,36,32,33,50,11,16,14,31,35,11,12,23,10,43,25,41,16,11,45
38,22,13,39,19,33,14,36,48,43,34,28,49,49,15,33,48,36,13,35
27,46,15,43,45,39,49,27,39,49,16,42,13,15,18,12,27,18,19,49
28,24,27,38,9,19,30,9,21,18,38,31,23,38,17,20,39,29,14,6
12,29,8,45,49,42,41,47,21,46,5,22,20,34,36,31,31,7,11,14
28,47,42,26,43,45,23,46,31,11,37,10,39,11,45,24,5,9,32,34
30,15,40,16,22,10,29,24,34,8,17,20,6,30,17,16,17,14,35,8
26,33,31,18,29,21,11,31,39,20,44,36,33,19,8,31,29,15,29,32
34,13,25,24,41,39,16,47,34,44,24,25,34,41,19,17,45,33,8,6
8,20,41,34,44,35,48,33,25,30,23,14,14,40,49,10,10,36,23,9
22,47,27,38,18,19,32,10,49,11,31,7,37,19,17,47,16,24,50,10
20,17,27,25,43,42,6,14,32,9,45,28,31,15,42,27,42,16,29,26
45,9,9,21,33,34,35,30,12,5,22,39,42,22,10,36,10,46,34,6
18,39,25,34,47,43,49,38,21,38,38,32,24,36,6,48,6,17,30,22
35,33,32,11,47,6,42,20,43,44,43,6,49,16,44,34,44,9,43,16
28,19,10,43,49,15,49,16,35,40,42,22,42,42,46,49,19,46,20,19
15,28,11,29,6,44,25,13,45,45,7,5,24,32,7,36,8,5,41,48
6,47,13,29,8,49,5,24,15,23,47,13,41,30,42,36,8,21,33,18
