3,3,3,6,4,3,9,9,2,3,9,10,12,6,10,8,2,9,4,6,4,11,3,12,4,9,11,5,7,4
6,5,8,8,2,5,8,9,3,9,7,6,6,4,10,2,3,5,1,5,3,8,3,8,4,2,6,9,10,6
6,13,3,3,6,11,3,6,4,6,7,6,2,5,4,5,7,4,11,3,3,6,4,7,5,2,3,6,5,5
3,9,11,12,6,5,4,5,6,7,2,8,10,5,6,8,8,8,9,8,1,11,7,7,6,2,5,9,4,3
3,6,4,5,7,11,2,7,3,6,2,9,6,4,5,4,4,5,4,5,3,11,8,6,11,2,13,3,7,7
9,8,2,7,10,12,15,5,7,12,12,6,10,4,7,5,8,2,4,7,4,9,7,8,5,11,8,2,10,7
9,7,6,4,9,5,2,9,7,11,12,10,3,10,7,5,3,3,5,1,7,3,7,5,6,2,7,3,12,2
3,2,7,9,2,3,7,8,3,5,7,7,4,4,7,8,5,10,6,4,5,3,10,5,8,8,3,6,7,11
5,12,5,10,7,5,10,3,8,3,3,5,2,8,12,3,6,8,3,2,5,3,3,3,2,6,3,3,8,2
9,4,9,6,4,7,9,5,3,3,5,7,4,12,5,8,5,14,3,6,9,7,5,4,4,3,2,5,11,1
