44,10,13,28,22,28,33,21,50,49,19,18,25,29,29,35,12,37,25,17,43,39,39,34,28,46,46,18,49,27
47,22,43,15,17,22,21,50,38,36,10,44,45,26,38,26,26,32,41,31,22,31,15,42,26,37,22,44,19,49
30,16,29,40,48,41,22,42,43,18,11,20,48,11,33,17,22,30,21,25,30,14,41,46,41,40,33,45,13,13
27,32,32,12,44,46,46,30,30,44,23,38,11,12,25,36,48,43,46,12,35,48,31,26,22,26,40,32,25,46
31,18,39,30,16,40,27,26,19,39,14,47,20,23,11,11,11,13,30,44,26,45,30,18,17,27,43,40,27,30
24,15,20,48,36,48,27,10,43,26,21,46,18,49,39,37,14,21,44,47,27,24,28,50,23,18,32,43,13,34
13,35,11,31,29,14,20,47,19,13,23,13,27,16,21,25,16,43,27,19,12,13,49,34,40,14,17,39,46,45
14,42,46,42,30,34,32,11,13,30,40,30,38,29,26,14,11,49,31,26,34,12,46,38,24,39,15,26,28,19
22,38,25,33,19,16,19,31,10,19,21,44,47,45,26,20,23,43,22,42,50,45,48,43,34,32,12,19,18,19
20,33,47,38,33,37,38,17,46,17,17,34,48,18,46,19,31,14,37,40,37,30,17,19,13,12,26,18,16,42
