16,14,40,46,10,25,32,40,43,42,19,16,24,40,34,36,21,36,12,29
38,43,48,46,17,35,26,34,22,42,38,41,29,45,15,25,37,39,41,23
13,32,18,41,31,24,26,19,34,23,38,21,28,13,36,16,35,10,30,36
45,44,43,47,34,41,36,40,24,40,47,11,22,22,49,45,17,46,31,46
37,27,40,16,38,41,26,46,49,44,11,47,41,12,23,30,34,27,37,21
47,46,26,29,15,21,27,35,14,20,49,43,24,39,47,35,46,30,49,23
44,49,38,36,20,31,14,46,16,31,22,35,17,18,21,34,29,45,14,12
40,20,11,41,21,17,45,48,27,27,36,28,21,16,14,12,48,42,29,32
49,14,25,46,35,24,30,38,36,34,46,44,11,39,17,48,43,12,38,19
39,28,16,22,31,10,27,32,43,16,23,35,15,32,30,37,14,48,25,33
