34,33,32,49,33,30,43,11,19,33,12,47,33,33,20,32,22,23,22,43,16,27,28,17,29,14,23,45,38,47
24,19,50,19,35,45,28,49,49,47,41,38,35,17,18,43,29,34,14,10,41,10,14,21,18,43,19,14,32,23
24,37,42,21,22,27,37,44,42,45,45,38,23,16,20,26,45,44,43,48,44,27,39,20,32,25,44,19,12,46
37,19,19,27,20,11,18,41,22,40,16,46,40,39,12,47,33,42,49,15,45,49,20,17,10,20,11,15,22,27
49,45,19,30,27,12,37,30,39,38,26,31,39,32,36,23,37,15,35,32,18,19,50,31,25,12,22,28,37,48
48,28,15,27,22,42,26,16,41,12,19,20,45,19,18,18,41,34,48,28,37,29,29,25,38,47,38,47,27,24
41,15,46,37,35,46,27,46,38,35,14,48,35,46,49,28,40,36,42,33,40,33,39,25,39,11,13,24,26,17
30,32,23,49,31,26,31,16,41,32,37,21,34,27,25,31,34,20,33,16,26,42,24,14,19,35,17,31,49,38
28,47,40,39,45,15,31,43,45,17,17,31,27,48,36,47,22,49,29,48,42,16,22,37,34,11,45,33,20,46
29,50,27,12,40,37,21,38,41,40,36,38,10,45,18,35,27,22,10,17,41,29,21,17,42,30,40,41,12,12
35,26,18,19,37,30,46,43,27,27,47,41,19,43,41,24,41,12,21,38,19,42,36,47,45,16,46,37,19,14
36,35,15,30,26,14,41,30,16,37,15,47,14,41,33,39,34,17,21,43,17,30,26,32,43,41,10,22,11,40
50,43,47,41,14,46,46,24,47,19,42,32,27,34,31,40,28,45,11,40,47,42,16,31,37,30,19,27,17,22
11,19,35,30,33,50,24,24,45,27,24,18,30,37,23,22,36,40,34,25,44,18,32,41,22,11,30,45,20,13
30,13,46,18,11,43,16,14,31,42,28,14,36,20,19,35,48,39,15,42,35,30,22,13,10,26,31,12,31,31
50,41,40,31,49,31,41,17,49,35,17,46,28,20,43,34,16,45,28,16,25,14,12,37,17,44,22,43,48,26
19,33,25,21,48,15,23,14,12,34,39,38,31,38,49,29,31,15,19,34,22,23,30,38,48,33,38,16,20,33
23,32,12,12,33,25,34,18,49,21,28,39,45,24,24,46,42,27,47,25,24,19,32,35,35,32,20,39,45,14
45,10,37,11,11,19,35,14,40,19,26,21,32,11,37,27,12,27,23,43,25,28,24,34,50,14,34,27,17,28
39,11,30,46,33,33,34,28,17,30,44,30,12,48,24,44,13,49,15,19,39,17,18,44,37,46,26,33,31,35
