34,14,11,48,23,19,20,21,24,37,13,27,16,14,27,25,17,41,25,45
33,32,50,34,27,39,19,12,19,14,18,36,42,40,24,40,14,46,39,32
18,25,27,14,30,28,27,11,25,44,18,12,38,32,44,48,38,48,49,19
20,18,21,30,43,19,29,25,22,35,33,47,33,38,49,14,45,33,47,32
33,22,16,26,29,29,37,36,22,31,49,31,45,35,28,29,21,32,16,37
37,47,46,23,41,45,26,40,33,15,13,35,12,19,48,20,15,18,23,20
34,17,30,27,46,25,34,49,22,33,21,43,23,48,38,47,13,37,35,18
25,30,40,28,42,24,37,23,28,37,22,19,11,19,43,32,43,22,39,37
40,34,26,25,48,42,35,38,26,36,19,20,49,15,33,50,47,42,38,19
49,44,33,32,35,29,11,33,22,21,24,27,28,15,11,43,14,27,34,48
41,46,38,33,33,43,40,21,38,23,18,23,26,40,30,17,26,29,24,29
36,14,31,49,25,19,13,37,28,33,25,20,15,21,47,45,49,13,17,27
31,25,19,31,30,18,47,11,30,11,27,21,15,31,24,44,39,30,49,27
14,46,27,30,26,20,11,21,17,35,49,39,12,26,41,27,16,41,18,21
12,35,37,19,42,21,12,29,42,27,19,19,28,20,41,32,32,18,32,49
14,27,15,26,15,30,13,30,27,32,50,35,35,15,17,13,30,10,18,30
30,15,10,30,20,20,29,24,28,24,15,23,31,21,10,24,49,24,38,44
16,10,18,12,32,15,12,32,47,27,32,31,14,49,48,16,18,47,37,36
41,41,49,33,16,41,45,15,27,25,15,40,46,30,35,12,15,48,47,36
48,38,33,27,16,50,13,37,42,16,44,30,41,26,22,30,29,21,26,32
