44,35,42,9,49,40,6,25,38,30,23,27,38,43,19,11,12,13,37,45,21,17,22,17,26,26,9,45,49,19,24,29,43,31,37,7,33,14,6,28
50,6,37,44,20,42,38,42,18,13,13,31,35,39,40,5,10,16,44,30,45,34,20,14,7,27,41,27,36,32,26,39,46,50,48,42,23,11,9,37
19,35,49,19,15,47,12,29,38,34,28,6,36,26,7,24,31,46,10,17,17,11,19,24,48,35,49,34,30,15,18,43,41,32,14,36,11,37,40,6
5,48,24,17,7,40,23,23,6,32,17,7,25,12,16,44,11,23,25,13,28,22,37,43,34,31,35,8,37,48,24,26,37,37,43,41,5,50,29,7
43,24,6,21,43,42,6,32,22,34,26,17,42,44,40,44,36,22,43,18,45,47,24,14,16,24,8,21,37,36,37,13,48,24,16,11,7,15,20,33
23,22,35,6,22,25,35,17,48,34,41,13,6,8,46,13,35,14,6,21,6,23,45,8,33,34,27,45,7,18,20,36,27,25,12,41,37,28,30,18
17,42,41,37,39,46,31,5,39,46,18,30,7,11,44,9,30,15,29,30,47,8,32,30,5,27,37,14,29,24,12,40,34,9,27,27,20,18,29,27
20,27,6,5,44,48,34,25,38,43,42,6,5,31,8,22,13,28,12,8,34,8,41,37,40,9,9,16,44,44,36,17,21,36,6,35,25,17,32,14
37,47,31,18,13,9,17,14,36,30,44,15,26,6,33,8,39,30,50,16,7,50,29,6,17,13,18,21,9,35,29,9,29,40,37,46,11,7,7,15
12,26,16,16,31,23,17,12,36,13,7,25,43,32,43,48,40,20,27,33,7,11,33,18,23,22,37,43,47,6,23,7,31,32,50,48,37,38,14,13
36,43,18,17,11,13,16,42,39,38,42,13,42,15,10,12,48,16,32,40,9,6,43,9,8,42,47,45,35,23,13,13,9,15,35,41,43,33,20,13
17,10,35,39,37,34,38,29,35,10,45,10,40,39,10,25,18,46,36,20,44,20,12,40,38,45,24,46,35,14,17,49,18,16,38,11,19,39,23,9
16,46,19,47,40,14,16,35,5,31,21,14,40,12,45,41,36,44,33,21,13,20,8,11,29,39,26,22,39,46,50,31,30,16,24,22,28,44,34,37
28,19,48,47,34,24,12,23,47,34,8,19,38,48,42,44,41,44,36,27,38,10,8,14,46,43,49,8,23,23,30,34,23,35,7,37,27,40,47,42
33,35,46,21,21,24,7,18,7,6,12,48,45,40,22,15,8,21,41,37,44,41,6,32,24,21,16,27,43,27,40,6,5,48,33,9,15,43,37,36
34,33,26,22,46,37,26,26,45,20,45,21,38,13,7,7,40,38,19,39,6,23,12,26,31,27,39,16,14,27,26,10,38,46,32,8,22,38,12,32
36,20,10,14,7,38,36,35,16,40,14,28,12,15,45,42,33,39,11,38,32,13,47,42,16,38,10,47,42,12,8,38,31,31,47,11,44,39,9,19
23,49,27,19,41,38,25,44,28,40,9,42,5,25,17,33,8,30,15,35,35,50,11,38,19,29,9,35,38,11,30,38,15,41,36,7,34,16,36,25
7,10,15,8,23,22,23,5,45,40,32,34,13,40,8,6,32,33,46,39,31,45,31,13,48,21,27,48,45,23,27,19,35,44,36,33,29,47,23,14
9,37,8,19,20,22,24,45,50,32,41,7,21,36,16,23,6,15,27,43,41,48,22,22,25,7,30,37,18,14,32,49,19,39,5,50,14,28,25,28
