49,20,35,50,24,12,36,50,34,26,33,21,35,14,19,27,32,21,44,36
47,40,32,36,39,18,37,43,12,12,45,29,42,38,39,25,46,30,31,45
19,30,22,41,19,33,15,40,26,24,44,14,16,11,40,16,40,28,38,29
17,24,47,48,12,31,46,43,39,28,41,45,27,24,31,24,17,20,36,15
25,11,29,50,36,40,48,30,43,41,32,26,33,47,46,37,48,39,37,10
25,29,35,15,39,47,30,12,35,28,42,12,49,34,17,31,20,49,39,37
11,23,38,30,46,28,40,13,23,37,39,33,39,15,34,37,11,45,33,11
12,32,50,20,14,36,33,24,38,45,35,41,44,14,36,17,48,36,49,19
21,15,36,36,39,34,18,17,19,23,43,33,31,12,36,20,12,41,36,10
21,13,17,27,20,33,21,40,15,24,25,23,37,35,40,48,43,36,19,26
34,29,11,18,39,46,17,14,39,12,42,37,29,37,49,15,20,23,23,18
43,28,35,40,38,16,45,35,34,29,46,32,41,36,15,21,37,10,46,50
25,33,24,48,20,10,44,46,33,32,11,45,45,43,17,18,37,47,31,15
40,11,13,41,44,17,40,41,41,17,30,12,24,13,15,19,18,46,19,27
27,21,38,15,12,19,39,33,21,34,21,24,49,50,41,14,12,31,47,21
21,39,45,31,23,34,17,13,39,43,31,26,34,18,12,16,12,26,28,24
16,32,32,27,41,38,45,10,39,17,21,22,42,30,48,13,19,17,44,39
33,45,46,16,19,40,48,11,49,31,16,17,36,35,33,36,41,20,11,47
16,43,19,47,34,19,27,13,19,43,45,45,41,23,49,38,27,21,11,26
23,34,24,14,30,42,44,37,41,15,20,30,22,29,26,30,42,47,28,48
