31,49,30,22,11,30,47,45,44,39,11,48,34,10,17,28,25,33,23,41
18,23,40,11,45,14,19,30,37,10,36,37,48,49,18,16,30,30,12,46
39,46,20,17,33,10,21,20,38,11,16,33,26,46,13,43,11,41,20,42
24,42,18,18,25,22,48,36,29,14,32,47,15,36,20,21,15,34,46,15
46,33,14,33,30,39,35,22,44,45,24,19,27,16,43,49,43,39,13,45
40,47,37,42,18,50,43,39,30,17,18,31,39,21,36,45,43,38,45,15
37,15,20,44,25,16,27,48,13,38,43,40,40,31,43,23,41,39,16,41
29,28,45,32,17,42,28,40,26,23,27,43,40,34,43,38,31,10,27,39
15,41,42,15,21,44,16,42,24,35,50,22,25,48,24,20,14,18,23,46
42,49,19,35,24,36,42,41,13,17,25,11,28,16,11,43,29,41,10,47
