34,44,24,47,6,43,26,35,9,28,39,39,25,8,35,25,15,19,38,36
6,12,44,23,33,20,18,21,9,36,30,7,12,35,11,44,42,27,21,49
12,29,26,45,23,38,46,14,47,6,46,14,6,34,26,13,29,49,7,30
22,41,24,6,36,10,49,28,34,28,10,48,22,29,48,19,23,11,28,44
20,11,25,12,8,39,31,13,8,41,38,29,47,7,35,24,19,11,39,11
10,16,47,43,5,31,16,28,29,40,20,48,49,24,47,39,22,29,12,35
42,49,20,31,30,7,16,33,28,37,46,12,20,26,37,5,20,8,45,11
35,19,26,48,29,48,41,31,38,21,38,12,40,34,43,26,44,9,6,30
29,15,12,20,34,39,23,19,29,37,29,41,44,28,30,15,39,27,9,39
21,28,12,29,7,28,38,14,42,45,41,28,9,21,21,48,16,37,32,13
