2,5,5,2,10,10,5,4,6,2,9,3,7,3,11,8,2,5,5,11,3,2,4,2,3,5,3,5,1,11,7,4,4,3,10,6,9,4,5,2
12,6,9,11,5,3,6,6,10,8,5,7,7,2,7,8,6,11,4,10,5,9,4,9,12,7,2,3,8,9,4,3,6,4,2,3,10,4,2,7
7,14,9,10,2,4,4,8,3,6,3,10,7,4,8,8,6,5,8,10,5,2,4,2,2,4,4,8,6,7,6,13,5,12,9,4,5,9,9,6
10,3,6,5,2,5,3,4,4,2,3,8,2,6,3,3,7,4,11,8,5,5,4,5,12,2,4,12,3,8,3,5,5,5,4,8,9,8,6,10
6,3,11,7,14,4,10,5,3,5,2,3,1,2,13,3,7,1,10,5,13,13,5,11,11,5,10,6,6,2,8,10,10,4,12,10,5,7,5,6
7,8,5,15,9,4,9,5,5,11,2,4,6,5,4,12,2,4,7,6,8,10,9,10,6,13,5,10,4,6,5,6,3,7,8,7,5,11,8,6
5,8,8,12,5,5,2,6,8,4,8,7,2,5,4,8,6,7,5,3,3,10,9,8,5,5,5,5,6,2,3,4,9,2,6,3,4,11,7,2
4,5,4,6,2,9,4,4,9,5,5,9,5,6,7,6,11,6,4,5,3,8,2,3,5,6,8,7,10,3,6,4,5,2,3,5,4,4,8,11
9,3,12,6,5,13,11,7,3,6,6,9,6,4,3,8,5,4,10,4,2,3,10,7,6,4,5,10,4,3,5,5,4,4,4,5,6,4,5,7
2,2,6,13,8,12,3,5,7,4,6,2,5,7,3,8,2,11,3,13,3,10,4,1,8,6,11,4,3,3,7,3,7,9,4,11,5,7,4,6
