17,48,25,32,19,20,7,49,22,26,12,29,28,22,39,10,21,21,28,33
11,47,9,24,9,19,28,20,29,27,41,26,38,37,40,18,47,29,33,45
16,15,11,14,21,46,49,26,32,40,9,9,15,47,39,5,29,24,23,22
38,45,20,32,20,22,9,31,6,25,30,18,16,8,25,37,45,25,18,25
31,18,33,31,10,37,31,29,18,15,37,22,24,20,37,38,29,8,31,38
9,44,19,12,33,28,49,48,8,32,16,8,40,17,34,39,30,33,25,24
42,8,12,45,14,29,26,19,6,48,36,6,33,22,35,36,17,47,16,22
27,28,8,18,16,12,18,12,22,17,10,8,47,19,15,42,24,26,14,49
39,17,15,20,30,8,17,11,33,35,29,26,48,34,15,8,46,45,39,44
47,46,40,27,38,37,26,20,17,31,7,6,32,21,26,43,20,32,44,19
