2,4,4,8,9,7,3,8,10,9,6,6,10,8,6,4,4,6,11,6,3,3,7,6,10,3,5,11,6,10,7,13,2,8,2,2,4,5,11,4,10,4,5,2,10,6,4,4,6,4
9,3,9,2,8,12,3,6,5,7,5,5,7,5,4,7,6,2,6,7,7,10,3,3,1,6,10,10,4,7,6,5,2,3,2,6,7,4,4,10,2,10,3,3,6,2,10,5,4,11
10,9,8,4,8,12,4,6,4,4,6,5,5,3,7,8,9,4,4,9,2,13,3,5,5,7,5,6,5,4,7,5,10,5,9,6,9,5,7,3,3,7,11,8,8,9,7,4,7,4
8,5,4,3,4,7,10,7,2,2,5,5,4,4,6,6,3,12,6,7,5,8,2,5,10,8,3,2,4,4,6,9,4,5,5,8,3,12,6,5,4,8,12,4,6,5,1,3,3,6
2,7,3,4,4,5,5,6,13,5,10,4,9,8,5,5,6,4,4,4,12,5,6,10,13,8,4,4,8,5,7,9,6,4,5,3,6,9,2,7,5,11,4,11,2,6,11,7,4,4
7,10,6,5,9,7,2,2,4,3,14,7,4,4,7,7,5,2,12,6,4,2,10,3,2,2,10,6,6,4,9,3,9,5,4,10,6,8,6,7,11,7,4,12,8,11,8,12,8,7
6,5,4,4,12,10,3,5,4,8,6,4,5,7,2,3,6,7,8,6,3,10,4,9,5,3,4,8,9,6,3,9,1,7,5,3,9,2,7,6,2,7,7,7,4,7,11,8,8,7
4,5,11,6,6,11,5,3,9,11,3,4,2,9,4,5,7,11,4,6,4,5,5,7,11,3,7,6,11,5,9,11,11,6,4,3,4,9,3,5,3,3,3,9,12,7,7,4,11,7
10,13,10,1,13,9,11,5,9,13,8,10,5,5,7,6,4,10,10,2,13,5,9,7,10,3,10,7,3,3,14,5,12,3,5,8,4,7,3,5,4,12,5,6,7,5,2,6,5,8
2,3,11,8,12,8,5,5,2,3,6,7,5,5,4,3,8,4,13,13,7,7,5,9,12,5,4,7,9,6,3,3,10,3,3,2,2,2,6,5,5,11,6,5,5,5,8,3,7,13
