19,43,42,14,44,11,10,43,24,30,30,7,41,31,12,29,32,36,49,47,32,5,24,11,48,18,36,10,49,26,36,35,39,44,48,13,34,20,22,44,10,38,10,31,11,43,33,27,6,30
49,20,33,20,45,21,38,28,27,19,42,24,37,50,18,14,26,23,41,18,16,20,41,13,43,11,49,44,43,35,33,49,6,6,34,25,48,12,37,23,11,32,41,13,25,45,42,6,6,43
48,6,44,7,37,20,15,26,34,12,21,23,19,22,33,48,50,18,46,29,11,15,40,16,21,25,40,43,20,37,45,30,35,14,49,34,25,43,27,7,7,20,30,29,35,45,34,37,18,24
24,19,18,45,24,32,33,40,18,33,38,10,7,7,8,6,40,10,42,5,9,13,30,23,38,34,6,44,28,45,35,19,18,36,11,32,24,22,17,16,15,37,10,29,37,43,6,29,47,13
32,45,43,30,33,8,32,32,39,7,13,13,34,29,6,19,39,33,16,36,16,48,30,32,32,27,33,8,40,42,46,17,8,50,46,8,7,26,6,9,10,48,50,16,48,43,37,41,24,14
15,14,47,30,9,32,31,25,32,19,18,11,40,17,30,20,36,9,34,9,12,10,14,17,46,20,6,32,29,33,35,45,49,43,44,16,16,33,13,47,21,39,37,12,27,16,50,33,29,44
18,20,45,32,10,20,17,49,41,40,29,5,42,18,18,35,40,15,45,47,28,45,47,29,7,8,8,28,18,11,39,38,44,23,38,42,36,39,33,18,44,16,41,12,17,6,28,18,15,27
32,43,49,31,15,41,6,13,37,30,31,21,47,17,7,6,23,23,10,26,44,14,48,42,37,30,26,33,20,31,17,45,22,11,10,47,9,42,13,34,7,43,49,43,45,16,40,17,15,14
39,17,11,24,33,17,25,48,50,28,11,39,39,26,35,34,42,45,26,26,14,32,27,23,44,20,12,43,39,38,48,7,25,20,31,31,29,45,20,8,5,33,12,50,26,11,27,18,28,35
30,6,12,39,6,41,41,47,43,24,16,14,11,45,34,25,10,14,32,35,28,10,5,45,14,23,46,11,29,15,32,25,50,42,31,36,32,25,40,7,29,45,17,13,10,39,49,37,40,46
19,21,30,46,40,49,29,6,29,15,27,37,18,43,34,17,43,44,45,25,39,16,34,46,7,32,5,33,18,22,31,50,7,6,34,13,6,29,25,23,45,11,16,22,49,9,31,43,26,36
46,19,31,40,21,10,23,29,44,17,39,10,33,41,46,46,15,40,11,47,8,26,44,10,14,5,33,46,32,26,5,23,36,22,8,5,7,10,28,25,26,49,38,11,45,32,47,26,19,49
28,40,31,32,45,31,6,15,24,25,28,23,49,30,22,36,42,33,47,39,41,48,24,18,26,7,25,33,30,36,35,49,17,10,25,24,26,26,40,47,39,23,26,25,30,34,36,9,19,6
12,20,12,35,12,44,14,16,34,50,21,18,39,29,11,7,34,25,34,36,17,39,44,36,49,42,43,43,23,17,11,28,17,9,50,11,26,14,42,36,12,46,7,38,50,30,25,20,42,21
7,33,13,30,9,23,14,41,7,50,49,34,26,43,46,23,35,46,22,44,42,46,41,12,25,13,43,46,21,49,9,16,22,19,16,48,26,39,37,10,7,44,23,6,10,25,11,43,40,6
28,30,32,11,47,8,40,41,42,27,29,37,40,29,22,30,50,26,14,10,10,7,42,21,9,46,11,21,37,20,34,38,36,20,26,43,46,41,21,26,12,15,20,13,37,29,43,19,30,19
49,35,15,6,11,34,43,14,37,40,28,35,9,21,10,48,44,30,14,40,46,39,45,30,10,17,8,47,6,16,13,16,9,30,43,10,7,19,24,38,11,31,23,22,39,46,48,18,49,23
40,32,37,7,21,11,16,45,7,11,42,28,39,39,37,19,16,47,35,42,32,49,31,49,11,36,16,35,19,48,30,48,15,26,8,46,41,34,48,47,26,39,26,50,21,10,45,48,15,14
6,26,15,28,5,9,36,8,6,50,27,12,44,39,50,22,31,34,31,47,11,45,41,14,6,18,14,43,21,32,24,31,47,12,22,11,37,49,45,9,10,20,31,16,30,33,14,35,11,41
21,24,17,28,17,14,35,40,5,14,42,20,41,25,9,39,44,27,6,47,22,11,32,36,45,29,16,48,39,36,28,48,47,33,42,36,16,8,6,15,28,33,43,35,22,5,32,21,16,30
