9,24,37,41,27,8,30,48,23,28,42,23,14,42,12,49,22,7,13,40,40,24,24,49,13,28,15,27,30,35,39,29,30,18,7,21,34,42,41,6
30,42,15,37,37,23,11,23,36,37,37,35,50,34,19,13,12,11,34,21,48,13,28,42,6,22,50,43,34,20,45,21,24,47,26,13,35,8,47,17
43,49,27,47,35,22,37,35,37,39,7,42,11,39,22,41,5,42,11,23,31,46,40,48,16,7,7,39,45,25,45,15,14,10,40,26,21,28,23,40
45,35,37,24,44,20,17,20,13,48,25,44,12,48,45,23,48,40,24,38,27,8,47,44,39,10,22,30,17,9,7,12,34,46,39,16,8,9,30,49
20,30,32,20,7,7,8,8,5,36,8,43,6,16,28,15,31,21,38,15,17,47,45,6,47,36,5,42,16,15,8,38,30,39,7,39,33,34,32,44
37,42,42,18,13,12,30,12,7,25,35,40,46,26,42,42,7,7,42,37,26,5,18,25,45,12,26,6,24,50,21,42,36,50,30,23,47,48,17,43
37,46,40,47,40,6,39,30,34,6,31,20,33,7,32,32,45,31,19,19,42,11,15,17,31,20,7,22,49,10,21,42,11,8,40,44,33,35,8,48
34,31,47,27,21,16,29,32,23,46,24,46,5,24,25,19,31,7,25,18,40,27,16,42,18,12,49,39,8,47,20,20,41,41,25,6,26,30,6,19
5,27,41,21,20,15,9,44,31,41,45,39,31,41,38,37,12,19,23,29,28,21,16,42,18,49,7,16,34,15,25,21,35,44,46,10,46,47,21,50
48,45,18,44,18,11,29,8,21,12,9,41,10,6,23,43,23,21,13,6,29,25,33,42,46,11,5,26,48,39,5,36,29,27,43,13,28,10,17,39
