15,25,11,44,40,48,16,36,22,41,10,41,37,21,41,44,41,15,37,32,15,28,43,11,18,47,30,47,17,48,33,27,48,25,46,32,44,45,17,45
33,22,32,34,18,26,35,27,33,47,45,48,45,22,16,22,42,19,16,28,21,40,24,26,44,20,16,22,45,39,40,28,19,18,11,29,45,14,44,40
17,38,47,18,40,18,30,44,13,41,46,48,38,36,40,20,11,47,21,17,49,32,40,49,33,39,38,21,19,45,33,15,46,17,33,26,26,28,26,23
40,16,12,28,44,12,34,35,21,21,14,24,22,19,21,21,31,37,37,25,36,36,34,29,15,21,27,19,24,49,29,40,19,20,38,38,47,33,13,43
16,47,26,32,12,25,36,45,45,21,50,39,26,29,39,47,35,22,49,39,18,38,44,27,25,42,32,37,33,11,22,44,34,12,23,36,43,15,17,44
17,37,23,12,12,45,41,44,48,28,28,24,25,42,35,28,43,22,35,36,21,15,38,48,34,36,28,25,24,12,41,40,11,16,43,16,49,28,42,23
11,41,35,18,38,42,20,36,50,48,42,40,17,37,23,13,10,26,15,18,11,49,47,31,38,48,16,45,33,23,40,15,24,27,47,20,46,27,11,11
30,15,24,44,42,22,43,46,42,41,21,43,42,23,14,35,43,39,46,43,10,27,49,13,10,21,20,40,44,41,41,13,11,44,42,48,48,45,22,30
30,11,11,49,13,26,19,22,47,16,36,14,37,10,48,39,37,46,14,26,25,12,31,24,22,20,15,17,29,25,32,18,13,18,21,50,40,12,33,17
43,41,26,27,11,27,14,23,23,20,25,46,43,38,15,24,14,47,30,31,24,18,27,36,44,35,15,20,11,48,27,16,28,23,33,41,25,35,16,11
