22,12,21,41,22,11,36,38,19,20,35,40,43,23,39,34,23,38,18,43,25,39,15,45,19,35,40,24,26,19
19,50,40,35,11,43,40,38,15,40,39,44,20,17,43,14,26,17,11,28,20,49,25,28,18,14,44,35,34,40
28,50,16,14,46,39,20,30,36,21,45,30,16,24,33,32,25,13,46,12,16,35,25,45,38,11,16,24,23,19
13,44,37,43,42,41,37,46,25,42,13,42,46,49,35,49,37,31,32,31,10,48,45,28,42,17,23,39,13,10
23,46,19,21,24,41,11,36,14,41,10,43,32,32,28,22,34,22,14,49,11,49,49,31,39,11,49,22,26,48
33,42,12,25,40,41,50,17,34,47,42,23,36,16,42,17,36,19,22,35,22,37,26,33,38,38,30,15,37,40
34,33,50,16,38,44,15,33,50,39,41,44,24,44,50,19,23,25,17,12,28,12,28,42,20,16,35,18,49,11
23,20,43,49,12,12,39,29,21,19,29,27,18,17,30,37,18,46,38,21,40,18,49,35,46,39,17,37,31,38
18,50,24,35,27,50,36,27,36,11,29,43,15,29,47,12,19,37,16,21,32,30,18,17,20,27,16,18,49,17
33,19,31,21,23,32,31,22,27,22,17,47,12,44,17,30,39,49,14,36,42,28,45,23,25,25,14,32,48,13
