48,40,25,49,23,49,34,14,44,41,17,11,17,45,27,37,34,43,40,40,28,32,27,34,45,22,12,14,47,12
37,50,44,48,43,34,34,24,31,27,19,31,47,13,49,50,42,24,46,40,14,19,22,45,49,20,18,22,41,27
29,32,15,11,10,19,17,47,47,18,16,17,22,32,17,26,45,15,46,14,41,21,47,49,24,43,29,22,28,41
13,49,46,11,39,28,27,45,24,30,24,18,28,26,10,18,30,31,41,31,17,22,36,36,18,43,46,19,26,38
15,27,41,28,46,50,19,49,36,40,23,38,11,19,44,32,25,36,37,11,17,17,14,14,14,33,14,25,20,22
39,39,42,25,17,16,41,28,42,42,32,31,48,15,20,21,41,34,24,33,45,49,38,33,16,48,36,42,34,11
11,18,47,27,12,23,16,17,26,28,46,46,21,35,21,36,36,23,39,49,37,13,28,17,50,24,33,10,24,13
36,44,38,39,44,48,19,45,13,12,38,22,15,48,38,33,43,47,14,29,47,36,48,24,31,48,43,17,41,42
50,38,24,15,39,18,19,10,28,25,34,29,11,36,16,44,29,46,24,36,11,29,24,47,37,19,43,38,14,30
34,46,28,28,25,15,46,26,30,43,16,31,26,21,21,22,47,32,38,15,41,48,20,30,29,28,18,42,45,21
49,23,31,25,37,39,41,15,30,33,22,21,35,16,16,29,30,32,46,16,39,13,35,23,29,39,28,12,32,29
48,38,17,17,19,43,10,50,12,39,36,35,18,15,22,33,16,26,16,47,27,37,46,21,48,46,17,22,11,23
16,11,35,45,17,20,32,49,15,17,18,38,37,39,20,35,26,12,34,44,41,31,18,41,13,15,37,29,28,49
15,32,40,15,18,38,31,16,25,32,44,21,27,35,40,48,17,48,16,34,11,38,50,25,38,42,17,48,33,11
21,42,33,20,21,24,46,28,23,18,38,15,19,43,28,35,23,41,30,36,27,28,48,30,38,38,24,46,43,49
38,45,26,34,16,36,20,36,46,35,30,13,42,36,34,28,50,47,44,42,26,11,46,23,45,42,26,29,10,46
49,39,25,40,34,30,24,33,30,21,30,48,35,21,41,23,40,38,30,40,17,17,10,16,44,38,25,42,39,48
38,31,29,26,25,33,32,50,20,24,42,49,20,21,13,18,21,34,49,24,23,41,32,42,23,17,15,34,32,30
41,14,26,15,41,25,19,21,49,11,29,36,39,25,16,16,15,44,21,42,12,44,12,27,36,21,27,40,39,48
22,43,44,25,28,30,39,45,26,13,46,30,26,48,23,46,16,15,46,29,36,45,33,24,46,20,38,41,13,28
