31,44,22,33,43,27,38,45,27,18,21,13,29,21,36,11,39,13,36,42
48,43,23,47,40,41,35,13,45,40,29,48,22,45,41,45,38,29,11,41
15,15,23,29,36,41,40,14,31,42,11,44,27,14,24,12,20,40,11,37
35,26,19,24,48,32,14,18,11,41,48,20,27,42,25,48,12,22,31,39
42,29,46,49,12,28,38,37,16,33,22,46,30,49,35,37,28,26,34,12
23,37,48,46,50,20,22,22,21,23,48,23,23,19,47,33,16,36,30,14
41,47,15,11,34,25,41,36,20,45,12,44,13,26,41,29,18,12,14,31
29,34,11,50,19,32,20,39,20,47,26,47,26,34,46,24,13,49,30,26
37,22,46,24,24,26,16,38,28,32,36,34,16,12,34,29,22,46,19,12
18,47,15,25,42,18,34,34,17,29,46,46,40,21,32,15,41,32,11,20
