47,44,37,29,34,15,48,45,36,35,30,46,44,20,33,45,47,24,17,37,38,12,47,48,23,32,26,45,32,25,30,27,34,35,15,48,50,42,12,14
37,44,49,28,26,46,28,42,27,25,33,25,15,22,14,18,21,42,39,17,36,20,38,12,34,21,26,39,44,37,11,24,19,46,36,47,31,24,19,21
41,34,27,32,29,34,33,41,48,17,14,16,23,49,26,38,23,31,50,26,25,31,22,32,28,44,36,38,39,22,38,23,25,45,12,22,40,40,38,37
16,36,44,20,16,45,29,50,24,31,44,26,12,35,15,37,42,11,34,37,17,47,16,20,14,11,44,29,35,30,35,10,24,18,15,16,28,23,15,40
26,47,48,24,17,28,20,47,44,23,45,24,28,33,36,12,15,30,23,12,31,14,37,31,37,20,11,25,16,46,15,35,39,43,34,14,45,38,31,19
49,29,46,17,13,23,24,48,43,17,19,23,42,10,17,15,48,45,27,11,40,18,42,37,50,39,45,28,27,19,19,39,42,14,38,38,46,42,32,11
34,29,13,41,27,30,13,11,23,16,19,38,44,11,23,34,40,41,24,45,32,31,18,35,25,50,21,48,49,17,41,44,13,13,20,26,22,50,38,35
46,10,36,34,13,37,39,40,48,46,41,39,35,37,33,49,20,11,27,32,12,45,40,22,33,20,15,13,18,10,36,34,26,50,35,36,41,49,35,38
18,48,28,35,32,29,47,49,15,32,48,40,22,38,30,12,24,47,13,27,21,28,47,47,25,40,46,15,21,26,43,18,19,22,12,29,11,36,30,44
47,36,18,16,21,36,36,24,28,33,16,48,30,14,37,14,48,40,45,19,25,47,45,42,14,31,15,28,36,27,18,27,50,17,37,32,25,40,26,20
36,24,44,17,19,22,19,30,36,24,27,18,37,24,27,40,48,12,35,49,29,31,32,28,47,35,28,16,40,33,31,49,41,11,17,33,38,34,47,49
20,27,40,17,23,15,19,40,10,34,21,15,31,39,17,13,49,18,45,46,48,14,21,35,46,28,22,29,46,24,16,43,39,40,22,22,30,18,15,22
19,36,34,35,25,34,10,17,39,19,47,48,20,48,47,11,17,26,25,16,44,15,22,50,31,26,22,27,46,30,32,18,17,37,29,20,28,43,27,33
30,18,29,16,38,20,31,41,24,37,44,42,26,26,45,36,19,48,13,37,28,46,29,29,47,11,24,22,27,46,39,35,10,41,21,45,10,31,16,25
38,15,42,40,45,38,25,50,49,14,17,35,49,37,45,43,30,15,36,24,10,31,15,47,20,25,49,30,20,23,45,20,29,22,19,18,42,31,30,12
31,37,23,39,25,15,39,34,13,34,49,32,29,24,16,45,15,20,45,21,30,29,24,24,40,11,17,24,22,28,42,27,32,25,23,25,19,13,16,20
41,44,12,24,26,19,44,10,45,22,47,15,32,22,38,39,23,27,11,20,35,49,26,39,11,12,35,17,48,26,21,18,25,20,14,14,42,42,34,19
27,18,34,11,26,41,42,36,49,31,45,48,14,36,45,26,29,17,25,20,34,37,27,39,39,15,50,43,40,37,38,36,25,43,21,19,30,23,31,34
38,44,38,36,34,39,19,40,24,39,31,31,48,18,41,31,34,39,28,42,41,23,24,30,42,44,37,37,49,17,47,16,43,32,29,35,48,36,10,14
34,36,39,41,19,28,43,31,47,23,44,23,30,15,40,10,20,43,13,37,44,21,16,38,33,28,35,23,20,29,45,42,14,25,28,12,36,40,21,24
