31,26,39,17,22,16,44,33,11,20,11,9,16,8,33,43,28,32,5,48
6,8,35,28,22,9,41,47,7,41,25,47,33,46,21,10,10,40,10,10
6,35,34,32,41,24,27,18,10,33,24,6,34,23,30,25,27,9,40,24
40,44,31,36,13,45,12,27,41,31,33,44,46,45,35,17,31,48,46,46
43,47,36,35,44,6,11,7,39,8,11,8,46,37,9,39,46,22,42,34
14,17,27,34,44,38,14,15,24,43,49,14,37,7,32,26,17,17,49,36
22,47,47,12,6,18,11,37,39,19,31,46,48,15,44,20,11,25,22,5
17,49,29,36,39,37,40,38,12,13,37,12,42,27,15,27,12,36,40,19
12,17,30,10,29,38,26,26,41,35,13,49,33,47,48,28,10,45,25,11
20,36,15,34,26,21,44,35,14,11,29,44,37,40,11,5,33,46,41,12
