13,19,40,12,6,47,28,48,19,21,35,18,15,25,18,10,24,22,42,22,8,25,34,31,8,16,18,40,37,17,39,11,32,31,26,37,27,33,25,11,40,13,29,37,14,24,18,37,14,7
43,15,15,31,39,19,27,19,46,25,24,38,13,26,8,17,14,31,10,15,42,34,28,27,18,24,18,16,32,13,45,31,16,35,44,8,16,31,9,10,32,18,38,46,10,50,24,21,6,18
19,22,7,5,38,6,11,35,43,36,16,41,23,43,12,15,18,20,24,33,34,11,16,38,17,39,22,30,22,6,36,38,43,45,7,35,45,15,12,33,32,45,29,30,48,32,45,7,44,18
7,32,35,7,22,19,15,10,26,16,50,7,6,34,36,40,26,7,31,44,40,44,47,35,44,44,39,43,20,48,41,36,21,28,49,14,44,46,10,37,38,46,33,39,10,10,7,9,23,33
47,34,14,14,8,37,20,32,19,37,41,44,40,26,39,18,43,42,36,5,7,29,30,17,50,6,17,36,12,21,23,50,23,25,17,36,25,7,18,35,20,38,12,8,19,23,39,45,34,27
26,49,41,47,44,40,18,24,40,13,31,44,5,46,19,25,48,27,45,18,10,26,37,23,22,34,35,27,14,33,42,32,15,19,23,14,43,27,12,7,33,15,31,50,29,20,32,9,15,18
15,44,8,5,17,37,41,27,30,27,26,48,13,33,10,12,43,24,11,11,29,19,31,34,34,29,18,26,45,14,13,23,23,19,48,33,41,20,10,27,41,32,42,24,33,20,6,20,36,10
49,35,31,15,13,33,45,44,29,12,20,12,44,5,36,37,18,6,39,35,21,36,7,48,22,23,44,24,6,37,13,34,45,39,44,41,47,32,25,6,20,8,21,49,33,48,50,37,10,31
5,18,11,14,39,15,26,14,7,24,22,41,24,11,6,30,11,17,14,39,21,47,6,15,46,39,35,21,41,9,31,23,48,6,40,31,27,30,13,24,39,24,38,18,17,17,10,33,40,36
36,29,32,41,14,8,18,39,16,45,30,32,29,29,37,49,20,9,27,15,13,20,24,19,49,19,37,10,6,14,13,18,35,44,14,7,39,27,25,15,13,7,49,44,23,29,22,18,47,36
23,30,12,19,44,48,9,28,22,47,7,49,17,32,7,33,45,42,41,8,36,17,44,29,20,41,45,25,23,20,27,25,6,30,24,12,17,35,39,49,22,49,40,21,31,31,13,25,26,20
31,49,31,20,10,7,6,38,6,28,18,32,28,39,33,5,27,43,39,28,29,28,21,30,40,44,39,49,11,45,20,41,9,13,40,26,27,48,10,35,43,30,29,25,35,22,21,17,21,31
37,28,24,11,5,26,37,44,36,30,17,33,6,41,8,41,50,46,38,39,10,32,11,42,11,19,43,49,29,19,25,9,17,20,5,11,29,20,28,24,16,14,50,40,5,48,37,9,13,22
17,24,37,15,30,28,10,10,22,35,32,29,16,46,45,19,29,44,20,8,46,47,22,49,46,49,20,34,48,6,32,38,19,21,23,32,18,49,5,11,40,30,28,39,31,8,18,31,25,46
44,7,20,18,47,39,39,14,7,7,14,31,22,42,47,33,48,11,13,38,10,27,28,30,22,20,6,47,13,7,49,16,26,8,21,10,28,32,41,48,27,9,48,35,9,35,28,6,39,9
12,33,38,46,27,14,16,19,40,19,24,11,15,43,32,36,9,35,40,16,43,17,19,20,8,27,42,44,15,27,15,33,21,45,5,48,22,5,28,17,7,25,41,34,43,28,43,13,8,19
36,11,15,32,26,5,49,29,16,45,10,35,19,40,46,12,39,24,45,47,9,45,12,6,23,40,11,23,46,20,16,39,19,39,16,43,6,49,7,27,12,7,34,12,5,22,44,35,28,5
28,32,13,29,25,39,7,30,30,6,47,7,25,16,12,41,10,34,29,18,10,25,45,34,37,42,45,42,8,20,18,30,13,37,5,24,21,32,44,37,48,41,35,13,30,14,29,13,29,26
19,19,24,27,23,40,34,16,28,34,12,37,21,19,15,11,46,49,12,32,36,9,48,45,30,16,27,13,49,43,30,39,21,21,28,36,45,46,23,10,17,7,31,40,11,15,27,45,6,47
7,31,14,24,26,29,37,28,10,35,17,5,50,13,37,18,20,36,23,34,37,26,9,12,10,8,12,26,25,12,36,14,14,7,12,6,30,9,43,9,7,27,44,49,18,26,49,5,38,30
