41,32,28,39,26,13,45,11,7,15,48,24,26,24,18,11,15,32,50,20
45,33,37,20,19,30,32,10,33,14,36,12,48,46,49,16,9,22,18,27
8,16,21,24,46,23,19,45,29,14,42,23,32,36,43,9,46,36,9,40
46,24,10,37,26,17,6,14,11,41,27,41,41,41,18,7,35,31,11,41
7,24,30,22,26,48,11,13,45,22,25,23,49,32,23,7,18,30,35,27
42,11,24,21,50,23,48,13,46,9,15,20,15,24,6,13,8,28,38,49
16,25,44,10,40,30,19,20,23,26,44,45,39,41,29,39,17,47,35,46
49,13,40,41,26,23,41,8,38,48,5,12,14,36,8,36,13,9,32,50
36,12,38,18,14,5,24,34,17,31,19,11,15,34,34,34,38,16,14,43
17,29,36,35,22,19,26,6,43,29,12,39,18,44,14,10,42,33,11,35
