38,6,22,47,44,19,8,11,38,41,6,48,43,6,13,6,32,18,18,44,38,7,19,23,10,35,35,48,21,45,12,33,31,50,46,50,13,22,25,14,25,34,14,28,8,22,17,34,25,14
6,14,44,43,32,50,9,45,48,7,46,44,38,24,28,22,30,23,38,30,23,43,8,46,18,17,37,35,25,42,35,18,9,20,43,29,24,35,42,32,17,41,33,41,18,26,17,24,27,24
22,28,27,16,30,13,34,35,50,7,8,47,10,40,36,26,35,24,20,20,40,20,18,49,32,49,23,43,17,29,7,16,44,15,47,42,48,41,16,14,28,18,12,23,18,12,48,24,8,19
14,6,27,23,12,36,44,20,38,17,8,40,12,50,46,43,24,36,15,38,44,41,7,47,20,34,33,37,21,13,17,12,38,24,28,46,48,14,22,30,24,22,38,32,44,45,13,37,21,44
13,20,22,17,39,26,22,17,28,13,28,35,22,44,22,36,5,8,13,40,15,43,20,21,11,18,49,9,43,29,45,9,25,39,15,11,7,21,48,18,46,11,43,28,30,49,19,18,18,19
44,31,45,40,15,15,15,39,14,25,29,43,16,23,37,40,31,15,39,17,8,40,22,17,46,47,34,21,20,13,47,33,21,7,26,26,13,34,14,28,39,44,16,14,18,13,7,45,8,28
36,20,44,11,39,45,43,26,48,44,33,39,16,10,25,45,46,18,6,36,34,30,25,15,30,15,47,46,19,31,15,30,23,29,36,24,18,45,33,16,39,33,17,12,33,42,19,37,14,7
33,6,41,39,20,41,31,7,9,49,36,16,30,32,35,38,31,12,14,8,10,11,34,6,46,22,27,24,9,18,29,10,50,30,25,36,31,39,47,19,48,14,50,6,20,27,45,31,28,7
41,37,42,6,32,45,15,42,42,29,13,13,42,44,11,28,31,12,23,6,49,29,7,25,27,34,12,11,42,35,7,31,14,36,23,46,48,49,15,18,50,42,22,34,26,40,5,13,38,25
43,43,8,9,13,13,30,48,8,23,20,25,30,21,47,43,35,19,35,29,46,44,45,48,9,6,16,30,9,11,26,40,17,49,26,9,49,23,15,13,45,19,24,17,16,14,31,50,30,25
