34,34,31,27,15,13,44,20,40,28,41,18,11,19,47,39,24,41,28,46,37,46,45,16,21,36,39,21,15,50,45,23,37,26,30,47,19,47,16,14,48,21,29,47,10,50,16,13,44,25
38,33,12,23,20,40,37,27,49,42,19,43,18,30,22,14,23,25,19,19,15,41,39,34,46,40,24,33,41,49,20,31,37,22,42,28,30,45,30,42,43,20,17,45,11,14,48,44,40,21
41,46,17,32,26,38,32,34,23,15,44,28,44,46,41,35,48,48,44,46,14,47,18,22,29,28,40,35,30,47,40,13,11,43,25,13,46,22,17,19,22,33,39,18,39,31,21,36,18,47
48,29,37,11,25,49,28,26,42,23,33,48,36,30,10,17,48,44,48,10,23,26,11,27,42,22,19,47,19,16,19,42,44,17,27,48,26,36,33,32,20,43,49,21,47,21,16,40,46,10
39,39,30,29,34,39,34,28,32,40,20,22,40,11,26,15,31,40,42,47,16,45,23,28,30,19,13,38,26,44,35,43,20,16,45,14,11,26,41,29,38,30,48,43,29,11,31,13,14,15
27,33,23,43,18,49,35,41,22,45,41,14,41,34,13,12,24,21,50,45,18,43,16,28,43,26,16,20,31,13,49,39,22,17,41,31,32,38,50,13,20,10,23,14,35,39,31,39,36,31
28,39,45,49,22,18,38,44,43,24,49,34,30,10,40,21,13,24,27,16,11,47,17,33,16,48,26,24,22,35,44,12,15,44,21,36,43,35,28,48,26,36,48,18,43,23,40,28,41,50
24,12,48,45,18,24,32,28,38,45,28,37,11,48,13,15,37,42,36,15,20,16,43,40,47,34,35,50,34,22,29,31,47,30,33,24,49,18,19,14,11,22,47,25,42,36,47,39,28,46
14,25,47,11,23,36,49,29,20,45,50,27,48,35,27,21,18,48,13,15,34,11,47,21,14,10,23,38,36,46,21,41,37,15,30,33,19,46,35,30,12,45,28,22,18,47,46,15,14,24
11,33,42,14,44,47,40,42,27,42,35,23,32,40,49,35,16,35,30,39,46,39,25,19,10,24,21,13,35,27,40,35,45,35,24,18,47,46,39,43,49,43,39,11,14,48,31,36,50,34
