42,27,11,44,27,17,48,34,25,37,12,49,28,26,17,35,28,43,40,43,42,12,38,46,27,17,31,47,27,10
21,20,20,44,16,28,21,33,49,43,36,39,21,22,43,36,49,26,25,20,47,31,12,46,17,16,20,11,18,40
23,46,46,47,41,20,15,19,43,44,16,23,48,11,18,21,24,33,13,35,45,36,35,48,16,12,36,44,32,24
22,39,20,44,30,41,41,30,34,49,41,30,23,37,41,36,41,28,39,48,33,38,32,26,25,40,23,19,36,15
50,16,36,36,38,19,20,15,40,44,41,18,19,12,15,20,45,21,32,47,17,37,36,32,37,14,28,42,40,39
37,45,11,15,27,14,22,38,30,40,34,22,12,41,13,42,18,20,22,15,27,47,21,35,32,11,19,26,27,39
18,29,47,41,26,13,48,18,46,24,38,29,42,41,11,46,21,19,45,27,35,12,21,50,47,29,45,33,18,29
49,10,22,37,44,11,50,49,49,35,16,27,17,28,44,13,15,31,15,38,31,22,27,40,19,13,47,11,15,40
45,49,49,45,39,42,34,18,14,18,29,37,24,38,36,41,29,39,34,47,30,21,26,23,29,28,23,12,25,48
30,22,20,23,22,24,40,13,45,23,29,40,21,17,17,32,43,12,41,14,36,13,35,38,46,26,28,35,42,36
38,28,41,49,12,42,30,48,17,30,47,47,31,41,23,13,27,12,46,34,30,22,17,19,28,18,43,42,47,34
13,25,49,49,30,43,25,26,35,32,44,16,45,32,11,27,15,19,37,18,39,47,28,40,45,23,32,21,44,20
19,17,33,38,46,13,36,46,18,17,42,35,31,25,48,46,20,33,14,22,22,27,24,38,12,22,30,35,28,36
33,12,18,45,21,20,23,35,12,45,40,13,14,43,22,30,46,23,33,41,16,15,38,40,43,28,14,35,43,37
38,38,16,47,46,39,14,41,25,11,31,48,43,32,27,16,38,14,21,27,49,14,36,13,42,26,13,11,19,14
13,18,10,46,22,32,13,32,31,44,39,39,44,43,13,42,47,23,47,20,13,35,10,29,46,48,15,47,23,46
15,42,22,13,26,15,21,24,24,36,28,29,22,25,28,37,23,10,48,46,39,14,40,16,49,18,31,31,47,28
41,48,43,24,20,23,15,35,42,32,22,22,14,44,50,12,27,32,47,20,16,36,37,41,14,22,26,35,28,33
47,11,11,14,27,37,48,22,41,48,37,11,36,37,35,33,48,28,35,12,19,16,15,39,41,45,12,50,18,37
24,38,31,17,37,23,41,40,28,13,26,42,31,10,15,17,41,42,24,47,21,21,12,48,42,26,16,12,49,32
