9,4,6,2,4,5,8,4,10,2,3,8,2,3,3,5,8,5,11,9,3,8,6,3,3,3,12,8,11,4,11,5,2,12,8,4,3,4,2,2
3,8,8,7,7,8,6,4,4,4,2,11,7,6,3,8,5,2,4,7,6,6,9,2,4,2,8,5,5,8,9,9,9,3,8,3,13,9,9,3
7,11,3,8,2,9,6,12,7,8,4,10,8,11,8,3,9,3,12,9,2,3,3,4,5,6,2,12,2,4,13,5,6,10,4,7,6,11,4,6
4,6,5,11,6,7,10,7,2,5,3,3,3,9,5,6,10,9,12,11,5,3,5,10,9,15,12,6,6,5,7,12,10,2,6,3,5,2,4,3
5,8,7,5,4,5,6,8,4,4,5,5,6,3,6,8,3,3,3,4,3,4,6,4,3,1,5,6,13,2,11,2,13,11,4,10,2,5,5,2
3,5,13,5,9,8,5,4,9,4,5,2,8,7,5,10,5,10,4,3,6,5,4,5,7,5,8,11,7,5,6,4,14,9,9,8,5,11,2,10
13,11,2,7,9,4,5,7,3,3,2,3,7,9,6,4,5,5,4,5,4,7,1,7,5,13,4,6,8,7,8,7,6,3,2,3,7,10,13,3
7,6,2,4,3,5,6,2,7,5,9,3,7,1,8,8,4,10,7,5,5,9,3,8,7,6,9,4,2,4,3,6,7,10,4,6,5,2,9,3
2,7,6,5,6,6,6,2,8,11,5,11,3,7,3,7,6,5,3,3,7,4,4,4,2,2,8,8,7,4,13,4,10,8,9,3,5,9,5,7
13,6,2,4,9,4,6,6,2,5,6,5,8,5,9,4,2,4,10,8,4,12,12,5,11,4,4,3,8,6,9,4,6,2,8,10,8,4,3,4
