6,2,3,12,4,2,2,4,7,9,5,3,5,10,8,4,6,3,5,3,9,12,6,10,5,10,1,5,4,6,8,10,7,9,4,1,13,9,5,3,4,4,4,11,1,8,8,6,9,9
5,9,11,7,5,10,4,7,9,4,10,6,3,6,4,8,4,14,2,4,13,4,8,4,5,3,3,3,5,9,2,6,6,8,4,6,10,6,8,6,6,3,8,8,7,6,9,4,3,3
4,2,9,7,2,12,3,3,11,7,4,10,1,2,4,2,3,5,4,3,6,11,3,4,5,8,9,8,5,4,2,2,2,5,2,4,3,6,7,11,10,10,7,8,6,4,10,2,9,4
4,4,6,4,9,3,6,9,2,8,8,3,4,1,2,5,7,3,4,3,7,9,11,9,6,6,4,4,3,12,5,2,4,5,7,4,7,2,4,3,5,8,4,11,5,5,9,10,12,13
6,6,3,4,1,10,7,5,4,14,7,10,8,8,12,5,4,9,4,8,7,3,5,5,10,7,6,13,10,9,14,6,5,8,8,5,8,6,7,3,3,7,5,8,2,4,7,14,10,6
10,1,6,12,6,6,9,8,4,4,5,5,12,5,11,2,6,7,11,3,9,3,6,5,5,9,2,5,13,5,10,5,6,8,7,11,5,5,5,3,11,5,6,9,7,6,8,8,2,5
5,8,6,5,6,6,7,6,8,2,4,8,4,11,9,2,4,6,6,5,5,7,3,6,5,5,3,4,3,2,8,7,7,8,2,9,4,8,6,2,3,4,3,7,5,6,3,3,3,10
4,2,7,5,2,3,4,2,6,11,7,5,4,4,9,3,10,6,6,7,8,3,10,6,10,5,3,13,8,2,8,3,6,5,6,3,11,5,2,6,9,8,8,4,11,7,6,9,5,5
10,4,7,2,10,14,11,2,6,5,2,6,5,5,5,3,9,4,3,4,5,4,4,14,7,4,14,2,8,4,6,7,1,3,4,7,6,9,3,3,3,4,4,5,10,5,5,2,10,3
8,8,7,1,3,11,5,6,14,4,6,5,5,9,7,4,10,4,7,5,3,9,4,5,2,8,4,9,6,10,3,5,11,6,6,10,7,8,10,7,4,9,10,4,10,5,2,3,12,5
