26,19,25,23,15,50,26,17,19,29,35,32,22,49,27,36,25,35,17,25,37,36,38,11,49,39,12,49,22,21
46,44,49,35,23,12,45,36,25,26,16,13,10,36,38,13,37,34,26,44,36,45,44,21,12,47,43,16,27,49
15,27,44,46,24,49,18,38,22,24,30,30,14,36,33,22,34,26,10,40,26,27,28,48,38,11,33,50,12,46
31,37,14,27,38,34,38,30,42,17,38,50,35,14,36,18,36,49,37,45,13,24,27,29,21,31,38,43,49,34
14,21,38,20,25,34,22,27,22,21,35,29,43,19,43,31,27,24,41,38,45,49,14,30,44,34,10,25,16,31
14,43,33,41,45,36,20,37,27,41,11,45,42,23,31,34,13,33,21,16,35,36,45,14,15,42,18,30,37,29
46,22,13,33,44,45,28,37,11,37,15,39,12,28,12,37,22,48,34,30,35,40,31,24,47,20,42,33,43,23
19,36,49,46,32,19,47,25,11,14,16,45,43,28,28,13,20,30,27,21,35,46,30,41,12,50,19,26,44,22
12,38,33,12,18,32,17,30,28,14,36,49,11,11,25,20,40,25,12,40,37,35,38,46,35,41,33,29,48,43
13,14,35,25,38,18,27,45,45,41,41,23,37,21,46,36,26,26,38,16,36,36,30,27,16,19,26,19,23,24
23,11,29,49,31,23,15,37,32,29,27,46,48,48,37,39,38,22,13,13,31,42,22,41,37,28,38,33,33,24
27,48,48,28,45,34,30,25,50,33,34,21,27,33,28,14,40,11,22,15,11,31,10,11,35,24,31,17,25,28
23,41,11,23,25,33,28,25,39,28,43,25,29,37,13,39,25,28,30,30,50,16,44,45,16,18,33,28,26,46
19,42,24,12,42,32,15,37,21,45,41,34,12,49,17,13,28,41,46,30,16,21,43,10,23,28,39,49,13,34
40,20,34,36,37,18,44,11,29,48,41,26,13,12,17,14,46,27,28,13,31,38,37,23,39,16,17,31,13,45
24,39,21,32,26,33,16,12,19,41,50,16,30,19,41,17,31,27,32,30,22,18,22,16,26,35,40,31,45,34
24,38,22,15,22,22,16,23,22,16,46,46,27,36,46,23,49,18,35,45,40,43,14,22,13,47,43,48,11,43
17,47,44,18,24,24,25,43,27,30,25,42,27,24,23,42,45,38,28,37,22,17,22,16,36,37,17,48,11,32
24,40,26,13,30,18,37,26,25,24,49,26,12,24,22,14,41,29,24,28,19,16,22,43,21,48,33,34,28,48
16,48,36,42,38,36,34,42,12,13,46,41,24,32,45,14,27,16,44,49,50,28,41,23,35,47,17,11,25,38
