29,44,9,48,38,14,27,18,33,13,13,42,32,26,48,39,43,37,41,34,44,32,15,48,37,29,43,48,48,34,15,9,9,42,21,35,9,38,10,48
33,35,9,34,28,32,48,24,44,33,44,22,12,7,27,39,5,22,10,47,47,23,26,20,37,13,24,29,9,35,23,26,11,22,30,46,19,32,41,32
26,16,39,14,13,44,41,13,47,13,23,38,11,36,15,48,26,10,31,32,5,24,14,35,38,6,10,10,48,37,28,47,47,30,48,41,8,39,45,31
40,13,40,27,45,24,48,35,48,48,21,6,50,25,19,49,20,27,19,23,33,29,43,12,6,25,45,30,41,16,45,29,27,47,15,45,22,31,17,5
41,39,39,7,37,32,22,49,5,18,33,41,15,15,16,19,18,49,28,25,17,36,8,24,37,13,16,9,40,35,15,12,33,38,41,32,46,11,34,5
7,32,7,28,23,34,40,22,27,36,32,24,12,8,43,23,7,36,12,45,19,47,17,29,23,23,44,38,23,44,18,28,13,32,7,7,25,44,29,10
14,19,8,15,19,20,11,36,25,45,6,20,49,36,43,18,34,26,26,25,6,34,25,7,28,33,6,30,41,14,33,41,23,24,32,20,47,18,8,17
25,16,37,12,26,15,43,9,41,17,40,15,27,48,41,16,45,14,41,50,14,27,45,16,44,44,30,45,23,17,15,28,8,19,16,38,22,44,33,44
35,10,10,35,14,41,47,35,25,19,44,6,36,28,23,20,43,14,40,18,41,28,15,26,12,15,9,49,9,28,10,45,42,37,6,6,35,9,29,13
23,32,36,29,27,17,41,16,36,44,36,40,40,38,26,44,29,8,41,29,37,44,44,40,28,46,33,22,21,16,30,44,36,42,49,48,23,11,15,39
9,43,48,24,13,28,49,39,37,42,11,13,29,11,42,40,31,26,46,42,7,26,38,31,44,36,42,7,23,38,5,46,42,44,39,37,6,26,15,43
33,23,20,33,20,34,32,14,24,30,34,16,47,12,47,43,19,49,42,46,16,40,11,46,5,30,13,48,42,46,34,49,19,31,35,37,39,50,21,9
35,23,40,12,47,14,30,36,8,18,17,20,35,45,28,14,24,34,27,46,25,46,8,22,10,15,43,23,44,20,6,29,7,15,27,19,22,38,48,28
20,39,21,21,30,27,16,41,27,9,38,10,14,10,18,25,27,27,33,46,36,50,42,37,44,28,31,13,25,17,27,44,9,21,8,46,36,26,27,21
39,17,29,8,47,47,12,40,38,42,34,22,7,33,33,21,34,49,38,23,7,9,50,6,28,38,46,15,50,37,50,39,29,9,37,11,19,26,32,27
11,47,20,9,40,49,13,41,9,6,9,26,33,26,35,13,9,9,10,10,47,17,39,8,6,39,47,19,43,48,35,29,48,40,43,38,48,22,29,36
39,6,16,8,30,29,23,5,37,45,41,20,17,32,12,15,9,32,45,29,19,42,35,23,28,21,21,44,25,9,41,29,33,10,15,29,11,38,12,5
13,20,27,20,33,16,46,17,37,7,46,49,22,10,19,31,10,19,46,45,49,14,41,41,49,29,29,8,19,45,17,39,11,35,36,35,19,12,22,49
30,6,44,8,28,14,27,46,29,25,29,15,23,50,27,43,46,9,32,12,11,27,12,25,10,14,12,29,13,26,11,37,14,32,15,22,43,46,5,21
29,41,39,15,30,46,12,42,30,41,50,10,14,42,26,30,40,32,32,49,35,50,12,5,18,9,25,19,49,28,23,37,29,24,15,26,15,17,30,23
