5,3,3,3,4,7,8,2,5,7,6,9,3,12,7,11,5,6,3,3,6,10,6,2,13,4,2,15,4,4
14,6,6,7,6,2,10,7,5,6,2,3,2,4,6,4,5,4,4,9,11,11,7,5,2,14,6,5,7,15
4,7,11,10,7,14,2,7,4,4,9,5,3,6,7,2,8,6,1,6,7,3,8,6,11,1,10,5,2,11
9,5,2,3,7,10,6,8,6,4,10,9,8,4,8,4,5,14,8,9,1,7,7,9,5,5,5,9,11,6
3,5,8,6,3,7,6,4,3,5,4,7,11,3,10,9,7,7,12,5,10,9,3,6,10,9,2,6,3,8
2,8,5,7,12,9,6,4,7,9,2,7,4,6,4,5,2,8,2,4,6,5,7,2,4,5,3,8,7,7
6,6,1,8,6,5,6,5,1,9,3,5,3,8,4,7,2,8,9,4,5,10,4,6,13,3,5,7,7,6
5,5,6,8,6,3,12,5,1,3,3,9,6,6,7,3,3,4,5,3,7,14,5,8,2,14,3,4,10,6
2,10,8,3,3,9,2,8,7,3,9,6,2,2,4,4,8,7,3,11,4,8,11,12,5,6,7,7,13,9
1,3,9,3,8,4,3,5,9,7,5,5,7,2,6,4,7,3,7,2,5,9,5,4,2,3,4,2,5,5
7,3,5,14,7,4,3,6,6,3,3,7,7,11,10,8,8,5,2,3,4,12,2,5,6,6,6,8,5,3
5,12,13,5,5,8,6,6,9,5,9,5,4,6,7,3,6,3,2,3,1,5,2,2,5,3,7,4,7,8
3,9,3,7,3,4,5,6,7,8,7,7,5,4,2,7,6,8,7,4,9,5,12,8,3,3,7,8,4,13
3,6,5,1,6,6,4,9,5,11,6,9,3,7,4,2,7,7,11,8,3,6,9,3,5,6,5,10,2,4
7,6,7,6,9,2,7,1,7,9,9,8,4,3,2,3,12,6,7,2,6,8,9,4,7,3,3,8,4,10
3,7,5,6,6,10,4,2,4,9,6,3,4,3,7,2,8,3,6,8,6,5,2,3,4,4,5,9,5,9
4,5,3,3,4,2,5,5,4,2,8,9,8,9,12,5,7,5,5,12,6,11,3,6,4,14,8,7,3,5
3,9,10,5,3,3,6,7,7,4,6,6,3,3,7,11,13,7,5,8,6,4,4,2,5,7,5,10,2,5
7,5,4,2,7,5,8,3,7,3,9,6,2,7,4,2,10,8,3,7,4,4,4,11,5,12,5,10,8,6
3,13,8,6,9,7,7,5,3,3,10,5,3,8,9,1,6,2,12,13,12,7,9,4,8,10,4,3,7,9
