49,13,12,43,33,43,33,49,22,13,26,30,16,30,18,41,49,45,23,50,38,25,29,35,40,45,22,26,46,46,45,21,44,39,26,22,19,28,30,42
23,13,14,46,23,24,48,16,33,21,29,47,17,32,14,14,13,12,48,45,43,38,43,10,11,48,17,44,39,30,16,48,46,30,37,41,14,49,33,47
47,32,19,46,22,44,30,16,37,47,49,34,47,48,11,40,12,37,11,40,16,25,33,38,25,13,42,41,44,11,11,19,47,11,22,36,45,11,16,43
50,33,10,18,39,38,17,11,14,24,44,26,20,36,47,29,12,37,42,39,28,41,12,41,25,44,12,16,35,13,44,20,13,11,34,25,16,16,29,38
12,32,47,42,12,28,13,39,17,36,22,38,33,23,31,13,42,19,21,43,24,40,32,38,21,13,37,45,47,20,48,15,11,42,28,32,13,40,16,23
43,38,22,14,19,34,33,44,43,18,41,45,32,13,22,16,26,23,15,11,47,39,30,27,30,17,12,31,28,47,24,19,17,38,15,20,34,33,31,32
16,30,33,22,23,47,31,26,43,48,49,39,19,40,10,33,33,27,42,47,44,21,38,32,25,50,38,33,14,29,20,28,16,32,28,34,14,25,39,48
13,40,49,11,44,18,23,20,20,44,12,33,39,30,36,17,11,47,36,41,28,19,15,26,15,37,14,36,12,26,15,41,42,42,44,14,31,32,30,32
13,13,28,17,46,40,29,22,24,12,14,43,13,23,24,42,14,37,15,19,34,20,39,14,49,50,15,13,44,13,46,16,22,12,30,25,43,16,36,21
43,14,12,45,27,12,37,11,37,29,12,14,13,15,45,17,24,42,26,12,27,18,44,12,35,49,46,46,35,31,21,28,42,30,34,16,47,16,17,17
24,44,12,27,47,32,25,39,30,44,43,42,35,34,23,31,25,18,41,17,25,50,24,46,17,30,25,43,47,32,49,42,15,37,45,41,27,19,45,14
48,41,50,15,45,10,34,21,31,30,43,15,14,37,29,26,44,32,20,33,33,34,36,12,43,48,41,38,20,10,22,46,36,30,15,23,42,21,22,15
36,16,37,44,17,36,19,16,33,20,23,23,14,46,13,18,18,33,48,47,49,40,11,34,37,12,13,24,17,22,30,31,15,50,39,27,24,30,18,25
37,37,22,27,36,32,22,45,47,13,29,23,10,10,47,45,10,21,32,11,22,37,11,22,45,13,37,45,36,41,32,22,17,14,23,50,37,35,39,49
28,42,37,37,29,15,39,21,21,49,27,49,46,15,45,48,17,40,21,50,41,21,22,28,23,29,29,29,13,40,15,13,15,25,38,47,20,48,29,28
18,49,17,16,38,29,31,13,45,22,34,33,48,13,31,26,25,26,12,43,22,32,36,32,31,20,23,25,41,30,11,38,29,31,28,17,12,29,18,31
48,17,22,46,19,39,26,48,19,11,48,19,21,24,47,23,48,49,22,23,28,26,36,49,25,17,38,13,26,31,34,15,35,45,11,31,35,18,48,34
23,38,25,22,19,42,15,44,23,28,27,31,32,26,10,46,32,40,18,38,38,13,39,32,10,30,40,10,11,19,45,11,12,13,41,49,41,41,26,16
31,17,19,44,11,48,35,36,10,18,50,49,49,12,50,21,24,26,49,22,14,34,14,48,49,46,26,45,24,40,44,42,27,46,39,42,31,41,29,39
36,44,12,16,19,31,33,28,31,25,44,24,14,42,26,34,39,43,19,14,33,27,22,17,46,29,34,32,25,45,48,40,22,36,34,41,21,32,49,10
