9,11,4,7,2,3,12,4,5,3,11,3,5,10,6,3,4,2,5,8
4,4,6,1,6,4,7,13,10,4,5,4,9,5,6,4,4,4,5,13
3,4,5,5,4,4,3,2,6,2,2,6,8,2,12,3,2,8,3,10
7,2,7,5,10,4,6,4,6,5,4,11,8,7,4,8,6,5,11,2
10,7,3,9,5,3,4,4,6,5,4,5,12,8,3,3,4,2,6,8
10,5,8,8,4,13,9,4,7,3,7,6,11,10,1,2,7,9,4,7
5,10,11,7,8,5,6,11,4,7,9,10,8,3,5,2,12,2,6,1
3,12,5,9,4,8,5,9,5,3,4,3,9,9,6,7,3,6,8,7
3,5,2,9,7,10,9,8,6,3,6,5,6,10,6,8,4,6,5,7
7,5,2,7,6,7,7,3,8,2,9,6,10,9,6,4,6,8,9,4
8,13,2,7,6,14,6,3,7,3,4,3,6,7,3,5,6,3,6,6
12,9,4,7,6,4,10,5,3,8,6,6,3,4,2,5,11,4,4,3
4,2,3,6,4,10,11,4,7,7,9,3,2,6,7,9,12,2,9,11
4,4,7,6,7,6,2,4,6,7,12,9,13,7,4,4,11,7,6,6
2,3,7,2,10,11,10,4,8,11,3,4,1,10,11,3,6,2,4,7
12,6,12,7,4,6,8,5,9,3,9,9,13,6,5,5,11,9,11,3
6,4,7,14,4,3,10,5,8,13,8,5,8,3,5,12,5,7,11,11
3,7,8,3,10,3,10,3,8,6,11,6,4,4,6,4,4,8,9,6
1,5,8,2,7,9,5,8,7,4,8,13,4,5,4,2,6,7,7,13
5,11,3,2,4,11,3,5,10,3,14,6,4,4,5,5,3,7,6,7
