6,8,5,10,9,6,2,2,11,6,7,6,14,3,3,2,3,4,3,7,6,5,8,7,12,4,5,7,6,8,3,3,9,4,12,10,4,6,1,4
6,8,6,2,4,3,7,6,3,4,3,12,8,6,6,2,10,3,7,2,5,6,3,6,3,10,7,5,2,3,4,3,8,5,9,2,3,2,5,6
12,6,4,10,7,11,7,12,6,12,8,5,4,9,2,5,12,7,4,11,5,2,4,11,4,5,4,6,4,9,7,7,8,9,4,4,3,6,4,13
5,2,3,3,4,2,2,7,13,13,4,8,4,8,11,6,8,7,4,3,5,8,11,7,5,6,8,7,7,9,5,5,10,8,4,6,9,2,6,9
9,5,6,5,7,5,6,12,7,4,11,3,5,12,3,4,12,2,9,4,12,9,3,2,1,8,2,3,4,4,6,11,4,4,7,5,9,7,12,3
4,10,9,11,3,6,3,2,8,11,5,2,5,4,7,3,5,3,8,3,3,6,7,3,8,7,7,4,4,11,7,6,3,10,5,9,5,8,15,5
10,12,10,7,3,2,4,7,8,2,7,11,11,3,6,3,5,4,11,3,5,2,2,4,3,4,8,4,4,5,5,5,5,3,9,4,6,5,6,3
3,5,5,8,4,10,1,2,2,5,3,3,4,5,10,6,4,3,3,8,5,4,6,4,12,8,7,8,7,7,6,5,3,6,2,3,6,4,7,6
7,10,8,8,9,6,11,5,9,6,4,6,2,2,3,11,5,4,13,3,6,3,7,8,3,6,6,6,5,3,3,7,5,3,2,10,12,5,4,4
10,6,2,3,3,4,12,9,5,5,2,3,4,4,5,5,4,6,6,2,9,2,7,9,12,6,10,5,7,4,2,13,9,6,5,5,3,4,6,11
