9,1,2,5,2,9,4,5,9,6,8,5,3,4,3,12,14,1,5,5,13,8,5,8,5,6,5,2,2,3
10,3,3,2,7,7,12,2,7,12,9,4,7,4,5,7,13,6,4,4,2,5,10,7,2,6,4,2,9,2
4,5,12,3,3,8,4,2,8,4,4,5,10,12,8,4,4,4,4,5,3,4,7,5,5,4,8,3,8,8
14,2,4,3,9,2,4,7,6,2,3,5,5,6,6,9,6,4,5,12,6,5,6,8,8,7,1,9,3,1
8,6,10,4,13,6,10,11,12,3,8,11,7,3,7,3,4,12,1,3,11,2,4,4,8,10,10,7,4,6
6,4,4,4,3,1,7,5,3,6,5,6,1,5,8,8,7,7,5,3,3,8,11,2,5,9,9,10,9,2
5,4,7,3,3,4,8,8,9,7,11,2,5,9,3,4,10,3,9,5,9,7,10,3,9,10,11,3,2,5
3,10,12,2,4,5,5,6,13,13,11,13,6,7,10,4,7,11,9,4,8,12,4,13,7,3,3,3,2,6
11,6,3,5,4,6,10,4,3,5,5,14,8,2,4,4,3,2,6,9,4,8,5,4,4,9,2,4,7,4
5,7,5,9,3,2,4,6,5,11,12,4,4,6,4,1,3,2,4,9,5,5,3,12,5,7,3,4,11,14
9,3,7,5,6,1,7,7,6,4,3,9,3,4,6,2,4,3,3,3,10,4,4,9,7,12,11,4,8,4
5,8,5,4,3,2,4,10,6,13,11,4,6,11,3,2,9,6,3,4,6,6,6,6,4,5,7,6,3,3
8,5,5,5,7,8,9,6,11,4,5,5,4,5,4,5,4,3,2,4,13,2,7,5,3,9,9,2,5,9
3,7,2,8,3,7,9,6,4,4,7,4,8,6,9,3,9,7,7,1,6,13,4,6,3,1,10,4,3,3
11,13,7,7,3,4,2,12,4,10,11,14,7,4,8,7,9,2,8,12,13,3,3,10,13,5,14,5,4,2
4,13,6,12,3,6,8,6,6,4,5,3,11,3,6,6,4,3,9,8,14,5,6,5,4,4,7,4,10,5
7,10,5,6,8,2,5,4,2,4,6,7,7,8,3,6,3,7,5,4,4,12,6,6,2,7,5,4,4,4
5,3,9,7,6,2,6,6,6,2,5,5,3,4,10,5,8,8,13,8,5,3,9,5,4,5,2,8,6,4
5,5,8,9,6,5,4,5,8,5,4,6,9,7,12,5,7,12,5,4,7,14,10,8,4,3,5,9,5,11
6,5,4,4,9,4,6,1,4,8,9,5,2,3,3,13,10,6,5,12,6,5,8,3,7,2,9,2,10,9
