42,6,20,7,38,24,12,12,29,23,38,19,39,18,25,40,47,11,47,12
38,41,25,37,42,14,22,6,8,17,20,6,18,50,26,32,15,30,44,40
45,31,40,39,43,24,40,6,17,35,32,42,28,17,12,28,37,9,43,49
22,26,8,22,5,12,25,44,44,22,27,21,18,11,42,21,32,33,32,10
26,14,11,40,44,38,18,21,31,28,48,45,31,18,36,15,16,43,35,34
22,29,7,19,32,13,16,25,19,46,41,35,49,16,23,22,46,40,20,23
39,14,44,28,7,23,29,22,48,40,45,48,43,25,46,29,33,25,34,42
42,10,24,41,29,19,7,34,32,25,9,36,47,19,37,21,44,39,14,13
34,5,17,15,46,24,7,46,48,17,45,11,50,13,28,23,33,42,6,6
13,43,33,27,43,43,13,45,11,27,41,21,8,8,33,13,29,37,45,50
