11,39,21,38,47,26,9,20,35,21,34,39,15,20,28,20,34,38,33,26,25,41,25,28,5,7,30,40,12,10
49,30,19,47,44,30,38,26,32,13,16,36,27,21,14,13,13,35,45,14,28,49,18,38,31,25,10,29,18,21
28,46,29,33,24,13,25,12,32,17,33,47,25,13,35,41,41,11,10,5,35,47,25,28,28,10,6,27,41,6
44,14,20,40,13,5,7,6,36,48,15,42,9,34,28,36,7,25,25,40,26,47,45,42,24,41,49,23,18,9
45,41,8,19,23,18,33,32,39,35,16,36,30,34,14,14,49,16,37,40,31,45,36,45,22,6,23,24,46,47
33,35,22,26,39,47,9,45,38,21,13,38,20,21,45,34,27,47,11,15,22,36,29,6,20,15,36,33,20,39
39,23,46,7,25,50,40,37,34,35,44,25,43,17,10,40,24,43,24,22,23,17,14,7,46,32,20,23,31,36
41,17,35,47,40,9,7,8,17,31,14,26,20,15,44,32,30,9,39,43,22,20,35,22,34,37,35,34,9,27
45,26,45,15,45,14,30,13,42,26,41,11,18,15,49,43,29,27,28,22,6,15,13,40,15,19,35,44,33,22
20,41,45,36,49,28,44,31,34,37,29,42,33,11,41,43,15,19,46,31,26,18,14,7,30,12,27,44,46,49
20,24,6,11,21,27,18,46,8,25,37,20,14,37,50,11,46,32,20,25,20,42,19,14,47,48,14,8,16,25
46,25,22,27,22,12,10,46,40,30,25,32,14,12,11,36,38,18,45,10,13,9,41,39,43,22,10,16,10,27
41,34,19,36,39,34,20,40,8,35,44,37,23,35,42,30,20,40,12,45,43,31,31,48,30,8,19,43,32,8
37,36,8,31,35,46,13,18,27,35,11,25,19,30,14,38,36,17,47,40,48,21,7,30,18,9,36,7,29,36
46,49,14,45,45,32,19,8,7,43,25,17,23,5,24,43,17,6,16,18,29,49,19,20,13,40,27,35,20,43
48,26,28,37,35,38,26,45,13,40,17,39,25,8,27,7,19,28,6,24,21,7,15,40,28,11,14,32,18,35
24,10,7,8,45,44,40,48,20,19,7,48,28,18,12,37,31,41,25,37,46,45,32,38,7,43,26,24,41,19
34,20,30,34,23,50,30,23,23,10,23,39,43,45,38,35,32,19,8,48,22,9,42,7,46,26,36,47,19,48
7,30,34,33,30,16,24,22,12,46,5,16,27,27,28,45,5,27,29,26,25,14,17,10,6,25,37,48,21,12
48,6,45,31,15,43,26,42,27,11,39,36,22,41,18,5,25,30,23,41,8,41,6,16,43,34,21,44,38,13
