20,42,14,11,15,31,33,5,15,12,9,36,41,18,35,27,13,12,17,13,25,21,33,33,34,42,12,42,26,44,48,49,34,5,10,42,37,11,40,29
32,31,12,14,11,28,28,20,22,30,36,32,35,41,31,25,38,31,37,20,39,17,7,24,48,14,32,42,47,5,29,41,20,27,9,50,5,42,7,13
8,39,33,21,10,34,23,45,17,12,35,42,34,30,15,37,14,37,5,14,6,24,25,22,34,46,27,13,27,8,42,28,21,45,22,19,8,29,44,16
25,45,40,10,19,41,31,36,30,22,42,27,13,16,11,23,20,16,30,22,19,38,46,15,38,7,21,9,15,44,23,49,39,24,26,6,33,38,21,32
40,29,32,28,21,39,43,11,34,22,49,5,46,15,38,17,16,39,12,10,46,6,26,42,11,20,47,8,15,36,12,36,43,5,8,14,40,44,19,11
48,7,15,35,28,49,18,25,30,8,9,30,15,38,35,17,12,32,32,19,7,49,25,24,10,6,6,31,14,15,14,19,15,45,22,31,33,21,32,19
25,47,42,42,38,44,49,10,22,27,48,40,20,48,17,24,8,15,49,22,29,48,11,33,18,27,37,39,34,10,34,29,18,32,15,50,42,34,6,17
37,50,24,31,17,28,20,19,20,19,25,46,12,24,26,14,21,17,27,50,10,19,11,46,6,11,19,26,40,37,24,11,8,25,46,22,32,43,28,43
41,27,46,32,28,20,35,33,38,23,38,10,47,38,28,6,8,40,36,20,5,34,47,13,29,9,16,11,31,26,29,29,38,15,23,18,11,37,23,41
49,28,44,23,16,15,26,24,46,23,26,14,5,42,39,22,39,29,26,35,47,25,40,13,22,42,15,39,39,36,24,31,43,19,28,26,16,13,47,44
