9,8,5,3,7,7,4,4,9,4,2,5,4,10,9,12,5,5,3,3,11,3,7,9,2,5,8,8,5,9
4,3,5,7,5,7,6,2,5,6,6,11,5,9,3,2,3,4,6,13,14,8,8,4,3,4,12,4,9,6
9,10,6,12,9,7,6,12,10,12,8,3,3,3,12,3,3,2,11,13,4,3,7,6,3,6,10,10,9,8
3,7,10,2,10,10,6,6,6,4,4,4,4,4,11,3,4,8,4,4,9,7,11,2,11,7,3,4,6,8
9,10,3,5,2,1,8,9,6,4,9,6,5,5,9,7,5,6,5,13,8,3,9,2,8,4,4,6,3,12
6,5,8,6,2,3,12,3,9,5,9,2,9,3,12,5,3,4,7,9,6,7,10,7,3,6,12,6,2,8
2,5,7,5,11,9,5,2,6,7,5,4,11,2,7,11,3,4,5,6,5,3,10,7,2,4,3,11,10,4
5,3,2,4,6,6,10,2,2,4,6,5,10,7,9,5,8,5,5,11,5,11,11,5,2,6,7,9,5,5
6,5,7,8,7,2,12,7,11,7,12,8,6,8,12,6,2,5,3,11,2,9,13,3,7,5,4,15,9,11
4,3,2,13,6,5,10,4,5,6,3,2,3,6,6,4,1,2,2,3,10,6,3,4,3,5,9,5,3,9
