16,13,15,23,13,32,49,14,17,27,38,16,41,43,19,22,48,29,35,14
49,34,43,12,19,21,22,42,12,33,36,39,15,50,28,14,26,25,34,28
38,18,40,11,48,45,17,33,49,49,38,16,28,41,41,44,23,47,19,22
30,47,32,21,43,17,29,41,13,30,26,17,25,27,34,14,27,20,39,37
48,23,49,22,49,34,43,43,47,33,43,37,14,50,44,38,28,11,40,22
16,34,11,32,30,34,42,45,34,37,48,43,19,50,35,26,31,19,22,36
48,25,11,45,49,42,38,38,47,34,34,37,26,31,39,15,38,43,20,32
34,45,46,27,14,49,42,15,46,40,24,21,45,16,18,49,42,25,15,48
13,17,12,34,35,15,29,34,33,22,47,41,42,19,43,50,33,29,50,46
31,17,42,24,41,14,39,50,44,19,24,26,29,13,28,43,17,47,14,33
