21,15,24,18,6,25,16,25,41,14,15,49,47,32,47,47,37,13,29,25
29,46,15,15,25,27,30,41,11,16,44,10,22,18,10,22,34,11,33,45
38,25,43,11,42,19,31,39,13,42,33,26,19,28,6,40,39,49,42,37
50,40,17,48,24,38,11,36,7,29,20,26,24,36,6,39,14,12,20,8
49,21,48,44,40,49,46,18,14,16,49,21,18,20,37,23,13,42,10,36
41,9,19,35,41,26,21,35,32,7,13,31,42,39,15,50,8,28,18,40
22,34,21,28,22,26,19,15,10,46,25,42,31,21,6,10,48,8,5,34
18,44,6,22,23,16,43,41,45,37,37,29,11,29,15,36,21,29,13,42
46,34,27,50,47,47,17,12,20,44,48,47,33,41,20,31,44,38,23,14
20,28,48,26,41,13,41,29,47,11,47,30,11,29,21,18,46,25,22,41
15,38,48,19,7,49,10,39,37,32,8,37,44,26,48,35,48,8,38,36
7,15,29,27,29,24,10,44,8,22,8,25,38,41,35,23,16,8,30,36
22,37,47,24,49,10,49,38,31,9,35,26,31,39,9,24,20,44,19,46
34,14,26,12,22,38,49,47,48,14,50,30,20,14,47,21,37,7,45,14
12,33,25,44,31,20,15,17,47,35,24,17,22,19,33,5,27,28,45,38
50,13,25,12,13,47,27,9,33,33,14,7,46,31,28,18,18,31,37,28
12,23,12,15,14,37,41,7,17,26,42,31,27,15,11,39,48,33,29,34
27,40,43,26,26,16,40,45,23,11,43,6,13,23,8,14,19,49,14,47
17,11,20,28,26,27,7,25,40,36,27,17,32,39,26,7,18,41,21,38
30,46,39,33,42,18,12,35,40,34,26,16,48,45,18,28,41,42,36,33
