22,36,23,49,41,35,34,29,44,13,23,38,36,19,11,12,29,16,19,10,15,50,29,25,15,46,26,39,18,41,31,34,34,33,17,40,11,41,24,38,46,26,41,14,39,37,37,20,16,45
12,11,39,16,50,19,16,26,23,41,25,38,27,26,29,38,10,42,30,49,35,17,38,35,25,44,36,39,15,23,24,33,36,11,30,36,34,19,35,10,25,46,22,14,46,29,47,49,37,47
34,39,23,12,46,37,27,38,29,45,20,45,22,10,23,16,16,29,37,43,32,35,16,18,49,21,11,41,11,32,40,14,38,25,35,42,31,30,23,22,44,26,39,26,34,19,38,38,40,37
43,34,26,31,41,47,44,39,13,42,21,48,19,31,28,33,40,24,20,15,30,42,34,36,19,34,46,48,16,13,23,23,19,30,12,35,17,45,37,26,31,17,12,39,39,40,14,15,49,30
33,12,25,33,20,37,30,11,33,14,30,44,47,19,33,25,34,12,18,46,40,29,36,29,26,16,28,24,29,19,24,18,49,49,16,28,46,16,22,12,22,34,49,40,45,49,44,26,10,18
20,12,47,50,22,31,36,38,12,49,15,35,34,33,41,39,44,41,37,38,25,40,24,20,43,39,30,41,36,24,14,29,18,12,41,16,22,35,18,14,27,39,13,31,22,26,12,31,35,33
10,29,32,20,30,27,25,35,49,48,46,49,49,38,34,11,20,21,47,27,22,22,33,37,36,39,40,27,18,37,25,36,26,27,12,11,40,49,23,30,49,21,33,21,37,16,46,37,13,23
35,21,48,41,11,41,34,17,47,38,49,41,15,16,43,26,39,23,17,10,40,30,11,16,29,36,14,13,30,14,38,11,37,41,40,45,35,33,20,35,43,34,39,31,40,31,28,23,36,24
45,36,41,12,31,45,42,19,22,32,27,13,33,31,34,31,28,47,42,23,10,21,12,20,47,38,44,13,14,29,26,12,28,13,25,26,42,41,30,12,43,50,32,27,36,22,42,29,33,23
43,25,41,42,45,14,38,39,11,21,42,39,22,40,13,25,24,29,41,18,27,17,35,17,18,14,16,23,36,42,42,42,48,34,32,35,34,26,30,16,27,39,46,49,15,16,48,14,38,30
22,29,33,49,13,14,48,10,22,29,30,25,15,21,43,27,37,39,40,23,23,17,27,47,28,45,28,26,22,14,39,27,36,21,14,33,17,33,46,41,41,24,36,12,33,38,37,29,32,42
49,47,44,30,43,42,48,12,14,29,50,50,33,36,42,26,28,50,13,35,20,28,40,38,42,15,36,24,35,31,48,26,49,12,11,14,19,42,47,17,48,22,19,33,39,36,42,48,39,15
48,32,18,21,21,48,14,13,21,24,30,17,19,43,21,35,32,18,15,34,27,49,14,44,15,47,49,17,16,15,43,33,28,46,44,47,43,45,47,32,32,13,26,40,35,34,17,25,36,10
19,14,22,17,18,37,34,35,40,36,21,45,31,11,20,22,30,21,44,31,29,12,43,41,15,36,41,32,37,42,10,27,12,11,11,14,18,14,33,27,28,22,35,38,24,18,42,40,31,47
37,17,12,22,46,36,28,36,29,48,29,39,20,31,10,43,28,40,13,44,36,21,35,32,21,46,13,17,41,47,14,49,48,26,24,14,41,30,19,27,45,38,49,23,40,43,16,12,22,37
49,16,46,20,11,32,41,37,23,25,15,50,11,31,28,15,36,49,22,31,25,29,38,23,41,42,16,37,37,39,16,49,16,49,37,31,27,15,25,32,10,33,33,18,23,20,24,21,12,13
17,35,49,47,45,42,17,15,37,44,16,34,19,12,49,30,48,35,20,26,22,27,33,34,16,30,29,22,11,40,40,48,17,19,26,48,41,45,20,50,50,16,38,31,18,42,47,32,32,31
47,39,31,13,22,44,48,27,44,26,21,47,21,12,45,32,30,22,19,37,30,49,24,22,17,28,46,27,37,22,12,16,22,19,36,44,29,34,41,38,18,15,24,34,14,35,42,38,12,10
23,15,19,12,30,29,14,23,44,28,45,16,17,16,14,37,43,39,19,42,40,48,35,44,44,49,23,12,41,25,36,36,23,13,42,37,18,22,35,49,19,19,41,14,50,49,43,47,41,28
40,45,35,18,36,12,32,41,16,18,34,12,18,30,10,30,44,12,30,28,39,22,17,36,24,37,33,37,16,13,30,46,36,11,45,47,29,24,41,11,40,48,23,29,41,41,34,38,33,29
