20,42,42,13,37,31,39,45,42,26,48,39,50,43,32,49,21,34,19,35
35,34,11,50,34,28,47,44,44,27,22,42,25,18,13,34,14,17,47,36
20,36,13,13,27,30,27,43,14,36,27,14,37,19,32,18,13,43,19,16
15,50,20,14,48,26,44,19,18,34,38,46,49,35,16,23,10,48,26,17
22,12,37,37,29,39,41,20,21,40,18,23,26,49,10,41,43,14,38,42
31,39,14,39,16,29,20,16,31,23,38,16,45,41,20,43,23,29,24,20
42,18,11,34,23,16,21,12,46,24,11,45,28,12,43,16,24,28,26,14
21,49,30,10,24,49,43,20,45,11,33,50,40,37,10,23,33,20,19,46
47,14,19,31,45,22,27,33,34,34,43,39,13,50,11,39,29,25,36,40
24,27,41,41,12,50,27,27,27,11,30,43,13,37,45,20,43,39,12,40
22,36,23,46,30,23,32,18,18,17,11,22,46,48,17,35,12,36,33,25
20,30,21,40,22,41,39,13,24,45,22,13,50,30,20,25,22,50,35,36
20,33,18,15,43,26,18,28,35,39,35,30,48,43,25,50,43,35,18,23
45,15,45,31,12,34,23,23,45,36,47,15,29,23,33,47,38,43,42,39
24,17,13,31,35,42,41,24,31,34,31,47,36,31,37,38,45,21,42,22
40,26,13,11,33,10,27,24,24,29,19,17,49,18,45,36,50,18,41,28
13,29,34,15,42,45,49,44,49,25,24,48,16,30,26,45,13,43,23,48
21,43,28,29,42,47,48,47,10,34,39,18,31,43,31,47,21,28,24,24
28,47,36,36,49,45,38,23,50,48,21,45,19,33,35,24,40,19,16,16
29,15,13,29,36,13,49,23,46,16,11,45,49,50,42,46,25,38,10,41
