24,38,47,49,42,32,6,11,42,27,31,43,46,23,31,19,6,30,16,20,14,48,43,30,41,33,45,12,46,24
49,14,6,18,31,46,35,33,49,41,16,6,37,12,15,37,35,31,41,41,29,43,38,41,30,11,37,23,37,12
22,31,33,32,41,48,34,13,30,18,23,38,25,22,35,30,16,43,31,36,20,6,28,8,14,40,17,37,15,39
9,43,7,12,49,31,34,19,32,18,32,11,43,23,41,20,34,27,10,41,41,30,13,10,43,28,9,21,26,48
20,33,29,11,13,14,49,39,35,17,17,17,23,11,48,31,9,44,14,45,26,19,28,23,35,30,39,23,16,42
23,37,22,40,23,38,16,24,41,13,14,45,10,48,46,17,25,12,30,20,34,9,40,15,8,7,12,42,9,7
31,11,36,42,31,15,27,18,22,29,17,40,39,14,47,17,38,33,39,10,37,24,32,27,30,14,20,27,6,24
7,22,37,33,24,26,16,29,16,16,30,44,47,48,26,28,27,30,14,40,39,34,33,6,38,27,42,8,30,35
13,45,31,8,23,32,37,40,49,45,27,23,24,41,16,37,14,25,46,38,21,13,44,25,30,43,39,15,27,49
32,18,23,11,13,10,20,32,25,15,39,17,15,28,41,36,29,50,37,37,41,48,5,38,50,7,25,38,13,48
19,35,29,43,13,33,41,8,15,39,41,40,39,12,15,43,28,31,8,32,7,37,33,19,5,10,31,30,13,34
6,17,41,11,46,46,45,21,39,14,25,19,37,29,16,25,36,16,46,25,13,44,5,36,27,6,25,20,18,28
14,32,16,7,16,39,39,32,25,20,10,42,14,49,17,31,39,41,21,15,37,39,35,17,31,8,39,40,46,11
29,8,45,34,14,16,6,22,12,29,12,10,29,33,37,8,44,45,30,10,30,20,28,7,26,31,11,22,33,37
39,21,49,47,22,16,17,45,18,34,15,42,26,17,45,25,25,17,39,27,36,7,34,35,48,18,24,24,25,26
46,11,24,11,18,29,19,6,7,28,12,20,43,40,30,16,13,6,12,36,20,17,43,32,42,31,13,25,31,27
22,27,9,43,44,32,6,36,35,49,29,25,33,41,16,22,35,10,32,32,24,25,24,40,14,19,48,20,25,43
7,24,43,47,17,41,48,7,40,5,39,35,23,17,36,37,16,45,17,49,46,28,35,11,44,14,32,11,6,39
48,22,19,31,32,13,12,24,8,39,37,25,20,16,47,41,17,31,11,27,43,47,12,48,31,5,33,39,38,22
35,29,17,38,43,8,41,30,23,32,32,5,24,47,22,31,22,35,27,42,38,6,6,16,36,29,37,45,24,18
