15,39,35,32,17,26,25,45,43,38,17,30,30,15,26,11,34,33,34,49
33,30,22,37,21,14,10,22,21,27,38,16,16,18,44,20,49,14,19,32
47,40,28,19,49,13,43,18,15,18,44,32,44,22,22,33,11,23,35,45
27,14,44,18,45,34,42,26,45,39,28,11,15,27,33,15,19,33,29,24
19,13,10,40,23,33,31,47,14,28,40,13,45,23,37,26,38,30,29,23
47,19,38,27,17,18,12,25,33,25,47,11,39,23,23,35,13,26,26,26
50,22,13,39,37,43,42,36,40,28,39,32,41,46,19,32,43,13,14,25
29,19,20,49,10,43,32,44,48,11,33,46,31,46,37,40,47,41,17,43
14,45,37,45,46,41,29,43,48,34,35,47,38,23,46,21,35,46,18,11
30,15,19,31,37,44,29,21,27,42,50,27,46,27,34,41,43,23,35,42
