9,4,5,5,8,7,5,9,4,7,4,6,2,11,7,6,2,4,2,10,7,4,7,5,5,4,7,8,10,10,4,7,8,4,3,9,13,6,3,7
4,4,2,5,5,4,7,3,7,4,6,11,3,10,3,4,5,6,10,6,8,4,7,8,2,9,6,3,8,5,10,10,6,5,6,4,6,2,2,6
6,5,2,7,5,4,8,4,8,4,9,2,6,5,6,4,1,5,13,6,4,2,5,4,6,7,7,7,6,4,2,6,5,12,6,8,5,4,2,5
5,4,5,5,5,8,8,8,4,3,8,2,6,15,2,3,6,6,1,11,9,6,4,3,9,3,4,8,9,3,5,4,9,7,1,5,5,6,5,9
8,9,2,3,7,12,5,3,8,3,10,8,10,11,3,5,3,10,4,9,5,4,4,4,7,2,8,9,4,3,2,5,6,12,4,8,5,7,6,6
7,10,10,3,12,4,7,4,10,12,13,11,12,2,5,9,5,7,4,5,4,4,7,7,9,12,12,4,11,3,4,6,5,4,8,1,6,5,4,6
11,5,11,7,6,12,4,3,6,8,4,2,7,4,3,3,8,4,11,5,8,3,8,11,3,4,3,8,7,4,9,12,12,10,2,2,10,3,5,4
4,4,8,7,10,10,8,11,5,4,11,2,6,2,11,6,5,3,10,5,3,5,4,3,6,9,7,5,4,3,11,5,5,7,3,3,3,6,4,5
6,3,6,5,4,8,9,5,2,5,9,8,10,8,3,2,2,15,2,8,8,9,12,8,5,5,6,7,5,2,6,12,4,9,4,3,4,3,5,3
4,8,11,13,1,6,8,12,3,10,1,8,2,4,9,2,3,6,3,2,8,2,4,9,2,11,2,4,8,3,6,7,7,4,3,11,9,12,9,12
