8,40,13,25,37,50,29,44,27,46,19,18,35,16,37,18,9,48,18,41,38,7,19,37,25,5,29,32,16,32,16,19,11,45,21,33,29,25,28,6
23,39,30,50,40,16,39,20,46,17,12,48,17,38,44,25,39,21,50,43,33,47,7,34,44,47,40,29,10,32,7,36,19,21,13,33,18,27,35,43
12,23,42,43,36,8,15,31,15,50,19,39,31,49,10,31,42,30,10,34,14,43,18,49,24,22,31,36,42,43,40,41,17,18,41,9,47,47,29,13
28,25,22,5,8,29,16,32,19,8,6,43,35,19,31,34,39,41,28,43,26,19,28,10,37,27,40,13,50,42,39,6,34,45,39,44,29,6,37,24
49,20,23,35,36,6,10,19,17,16,34,7,47,21,38,29,32,7,18,26,37,27,11,19,41,33,28,12,41,13,35,38,47,43,30,24,16,45,33,34
6,46,12,44,15,13,38,25,19,14,22,17,35,26,40,37,26,22,45,21,43,35,6,42,10,29,40,10,43,37,28,48,21,26,17,13,19,24,23,14
10,50,30,7,40,31,45,44,11,25,32,35,25,38,44,29,15,29,34,14,43,38,28,18,45,27,34,47,17,19,33,10,46,25,24,41,36,35,39,12
13,15,31,6,19,31,36,46,9,42,28,29,11,13,28,18,28,37,14,35,29,30,38,28,47,24,10,41,32,41,19,22,43,24,39,48,25,47,14,36
16,46,23,28,14,18,49,44,7,17,15,7,41,50,17,7,34,28,48,39,8,41,32,31,48,8,47,22,11,30,12,38,18,15,6,41,48,15,31,41
33,36,41,37,7,44,33,36,44,15,26,38,28,22,29,17,42,27,38,49,32,48,34,37,21,34,34,42,44,45,14,25,44,8,34,40,27,8,44,8
23,26,34,24,43,31,26,20,38,17,19,31,45,41,31,35,15,42,43,28,8,7,30,22,46,7,6,22,7,30,35,18,16,25,15,49,6,41,36,13
21,50,48,8,50,45,50,39,9,20,42,39,43,38,10,43,49,8,48,23,9,45,47,7,7,39,38,33,8,7,31,24,39,40,13,33,28,31,10,37
29,28,21,13,18,48,50,31,16,16,5,13,40,10,10,29,8,42,5,12,14,43,24,43,11,35,18,10,30,19,36,36,48,14,26,48,41,8,9,15
9,12,41,48,28,25,21,20,32,39,12,38,41,32,7,5,25,21,43,9,37,17,15,20,43,16,20,47,8,41,39,9,23,42,9,7,29,36,16,18
29,20,33,34,12,15,35,12,17,13,9,50,8,23,30,36,47,16,9,30,27,22,20,22,38,31,34,31,36,11,17,36,27,12,47,41,14,34,41,43
15,32,22,7,19,36,39,8,14,32,36,29,48,30,33,47,21,46,47,39,13,28,31,12,49,8,43,48,26,29,24,46,19,39,31,29,48,22,23,35
26,27,21,8,6,35,47,14,10,42,40,39,33,6,16,41,44,37,6,30,25,34,39,43,33,23,15,34,25,41,34,45,16,30,29,5,27,27,10,34
48,48,14,15,25,14,22,24,39,49,9,18,33,24,39,44,16,9,25,36,22,23,50,38,17,46,20,22,45,34,18,47,5,45,45,22,13,44,48,46
49,49,20,40,13,31,35,17,30,33,42,6,10,26,30,31,39,30,26,31,30,32,47,39,22,10,15,20,49,47,31,7,31,7,28,38,37,13,40,33
49,10,15,8,25,22,33,45,12,8,24,10,28,48,30,7,12,37,17,25,36,9,17,38,41,36,16,20,16,40,24,6,6,45,29,29,23,31,8,26
