27,33,14,50,44,45,28,15,23,48
32,10,33,24,42,36,32,12,20,27
13,26,41,15,37,13,30,21,44,48
28,16,25,24,12,19,24,27,46,30
39,32,21,14,45,21,39,19,48,22
32,14,22,28,12,29,50,20,28,49
33,39,40,35,37,23,44,23,38,16
41,44,49,33,21,45,39,36,20,25
13,26,13,23,38,34,26,19,20,48
31,15,18,48,47,44,49,21,17,22
39,29,11,34,19,30,32,26,44,17
17,46,42,24,45,46,30,38,19,33
33,29,25,40,27,28,19,24,13,19
22,30,24,49,39,33,24,29,11,18
40,15,17,45,11,42,34,23,49,48
26,15,33,30,10,29,47,22,41,27
44,17,17,23,28,17,33,46,43,39
18,46,18,23,32,30,36,22,24,20
18,33,21,29,31,16,38,13,24,40
19,32,35,44,28,23,30,41,45,45
