44,7,25,32,16,26,13,42,32,10,38,37,21,27,37,36,18,34,33,21,6,25,20,38,13,33,47,18,18,30,36,50,5,9,14,13,8,45,18,36,42,40,16,43,44,21,11,43,13,32
21,48,15,50,42,26,31,8,26,25,18,29,42,31,45,17,30,45,30,42,11,20,46,9,47,33,31,15,14,12,21,42,40,40,35,25,26,15,47,19,13,24,49,9,37,23,39,5,32,47
15,32,43,18,17,39,22,47,36,22,32,19,28,20,46,43,20,29,36,37,9,45,6,45,38,39,9,8,25,30,45,22,20,18,8,41,18,8,21,12,42,28,40,6,48,32,26,8,38,31
42,38,46,33,26,37,12,50,10,47,17,37,37,9,48,6,35,35,41,17,31,39,12,43,16,26,36,33,35,17,17,25,17,25,48,47,45,39,17,25,49,23,40,16,49,21,37,18,26,14
44,44,31,40,11,46,17,37,43,14,35,26,9,41,14,15,29,22,40,23,28,35,33,28,41,21,20,41,44,45,48,23,31,41,6,13,25,6,39,15,38,25,11,9,44,9,26,6,14,26
50,27,40,26,30,38,31,44,16,9,44,45,43,22,18,35,34,14,44,28,5,38,43,31,9,24,47,11,26,38,18,37,41,14,19,34,7,30,12,38,45,40,11,48,36,26,43,9,30,14
33,21,6,18,28,12,37,24,42,43,37,18,40,10,19,20,44,24,41,40,29,48,42,27,19,43,37,44,28,24,50,28,38,9,25,33,48,15,41,19,40,35,29,34,11,43,36,14,7,37
38,15,50,47,50,24,17,23,35,17,38,10,26,12,21,6,7,43,47,31,20,34,23,13,44,42,24,30,19,27,7,23,48,50,25,8,38,36,12,48,29,41,33,44,31,49,48,25,18,46
7,42,18,34,22,32,27,21,44,12,46,33,34,44,30,16,30,15,50,22,48,19,25,36,44,15,10,5,30,39,14,7,39,14,24,27,27,44,40,20,23,15,7,15,13,29,10,38,16,8
41,33,10,35,35,37,12,9,10,49,29,11,13,24,42,47,34,6,20,32,50,19,24,40,23,16,19,19,41,50,24,37,44,13,17,15,31,34,24,27,15,34,20,14,31,24,41,22,19,37
17,34,16,9,20,12,21,17,13,5,20,25,8,19,39,11,22,6,35,27,48,29,34,35,18,20,24,30,40,39,47,46,13,8,28,46,10,32,34,46,21,42,11,9,48,6,37,32,7,30
48,9,45,26,13,21,48,8,23,43,38,46,27,19,9,8,39,5,9,38,5,25,43,10,43,45,15,22,22,17,10,15,13,19,19,22,34,10,10,8,45,23,16,27,27,5,45,21,14,41
21,31,29,40,24,27,26,29,29,37,27,40,41,19,27,19,17,49,33,49,36,25,47,6,44,13,49,39,22,8,10,14,13,43,7,28,13,29,48,45,11,41,41,25,43,29,41,13,31,47
8,7,44,20,50,21,13,13,32,22,42,28,14,6,48,34,33,6,44,27,14,15,14,31,29,24,27,43,40,34,45,11,45,36,39,46,41,38,44,40,39,42,44,24,21,24,48,34,5,13
18,25,34,18,15,24,35,33,10,16,17,21,37,20,48,45,22,28,24,33,23,11,33,45,37,31,34,37,14,28,34,20,9,43,18,17,14,34,8,42,47,25,29,17,26,6,20,23,37,8
9,13,24,14,17,40,16,27,15,32,17,49,48,43,34,32,49,31,38,17,6,19,46,21,12,26,49,18,11,37,41,41,39,14,45,48,35,29,27,45,10,50,40,22,29,49,46,15,29,15
33,12,30,29,30,23,8,12,27,44,11,33,34,10,24,16,47,22,37,24,9,10,15,45,42,38,12,47,43,16,14,5,41,25,46,20,27,22,10,38,5,29,45,13,27,27,36,44,38,46
34,41,42,22,27,8,46,47,6,21,30,33,28,28,23,50,46,37,35,20,12,46,5,7,43,48,32,43,24,41,12,9,25,14,38,17,19,27,24,14,9,23,36,8,43,31,41,25,14,47
35,37,25,20,29,33,8,22,21,32,8,18,37,18,5,37,6,24,20,7,33,28,41,30,36,13,30,40,37,30,6,39,37,41,27,43,9,34,6,49,16,15,12,36,22,20,43,12,23,24
9,28,10,6,43,39,34,28,49,12,44,17,38,36,33,29,33,43,33,16,31,6,41,11,27,35,44,43,30,31,22,22,23,44,20,28,30,14,10,24,16,10,31,45,44,32,20,20,19,9
