34,7,31,43,19,39,21,42,44,10,25,37,38,10,37,12,36,18,32,26,30,19,19,18,26,22,20,38,36,17
22,39,41,31,26,31,10,32,7,9,20,22,31,7,27,36,14,19,32,37,33,8,17,13,36,37,6,35,45,37
15,14,44,27,11,11,19,21,12,28,22,42,18,34,30,38,40,34,6,35,47,12,38,40,28,22,34,42,27,29
6,38,21,7,27,14,15,44,13,20,14,49,26,32,22,36,30,28,29,37,25,28,49,42,22,19,27,26,42,32
31,16,32,19,41,18,18,14,15,47,17,28,28,37,27,40,24,44,46,16,24,33,27,30,49,33,36,23,23,23
43,40,41,5,42,13,42,19,25,29,21,48,24,10,7,37,41,43,27,46,33,8,40,18,43,6,38,13,10,40
20,27,7,36,26,39,38,47,8,45,29,35,20,15,23,9,19,26,35,30,10,41,12,18,46,20,16,49,32,50
12,45,17,6,21,39,39,31,45,15,46,19,8,11,28,13,47,26,9,45,49,19,47,15,13,19,49,35,41,29
37,16,16,16,33,12,50,32,24,31,32,34,42,10,35,16,11,25,38,20,15,44,16,24,42,33,9,15,22,27
31,36,37,25,28,49,17,28,30,22,40,31,20,14,33,23,7,38,10,13,8,43,37,35,25,21,50,38,26,24
19,5,18,30,7,34,45,10,6,5,10,38,45,46,18,29,24,16,29,11,39,16,14,8,16,5,43,50,5,8
34,50,24,19,50,50,9,47,9,19,5,10,6,42,11,5,50,32,48,43,42,20,43,20,9,49,7,6,14,22
32,39,21,32,22,42,26,13,40,30,30,9,39,42,44,13,24,8,34,45,17,30,28,36,27,21,22,46,6,46
32,15,34,31,32,29,39,21,25,40,22,41,30,43,22,29,38,30,35,36,50,34,28,29,17,35,37,31,36,6
44,19,46,8,35,25,8,12,24,45,47,25,6,15,39,38,49,42,30,32,19,8,7,18,35,16,44,16,34,42
44,23,32,37,31,7,47,43,29,15,24,38,22,21,40,45,13,23,44,10,40,45,28,40,16,21,33,43,34,35
39,44,23,35,13,24,34,21,19,6,27,49,14,7,32,10,33,20,25,44,12,21,7,33,25,28,20,20,13,34
11,48,42,47,9,9,9,41,35,26,29,40,23,26,15,48,12,12,50,43,13,33,45,5,40,22,48,13,31,35
42,8,27,29,16,17,33,9,30,16,28,49,28,45,50,44,12,6,40,33,34,29,35,35,48,14,29,21,48,41
48,28,49,24,31,45,7,40,17,10,39,32,8,12,14,29,19,8,29,19,30,23,22,44,39,27,30,9,22,18
