22,44,27,42,49,35,43,48,39,41
46,18,14,42,13,49,39,43,28,42
41,29,36,27,29,45,43,20,25,26
25,31,39,24,46,15,29,49,40,25
26,24,17,43,37,29,21,15,23,27
14,39,21,42,43,47,12,34,36,41
10,46,34,36,49,15,17,39,19,30
47,48,33,22,26,32,19,27,45,34
45,35,47,44,38,37,14,37,41,11
38,49,16,16,47,30,18,25,22,46
19,46,25,16,13,17,23,29,13,41
40,25,14,25,35,46,22,18,33,14
11,27,19,36,38,16,27,15,16,15
14,38,23,45,50,17,32,13,27,24
20,21,35,36,15,33,11,30,41,17
16,35,39,16,45,44,46,34,15,37
25,38,29,42,29,39,31,16,45,10
23,11,45,19,35,41,22,39,18,13
30,30,15,32,34,37,17,27,24,16
23,27,40,41,34,38,16,47,12,35
