6,22,38,38,17,13,39,31,31,6,39,24,28,43,18,44,36,22,9,7
44,20,32,42,48,49,37,47,45,35,30,19,14,35,28,12,40,10,32,24
20,8,24,12,11,21,24,7,18,23,42,26,17,22,34,11,46,41,42,37
24,30,8,50,17,28,31,32,8,29,13,8,14,30,40,13,42,42,48,25
50,19,19,12,47,20,30,50,13,34,18,18,50,9,48,39,40,44,18,36
15,35,15,47,43,38,32,41,17,29,46,45,22,45,33,45,28,18,42,35
45,31,6,33,37,24,25,6,45,32,46,50,6,33,41,31,50,41,10,9
46,50,31,10,19,14,16,5,17,29,47,14,17,20,15,15,45,23,28,23
23,37,20,21,42,34,26,15,29,33,7,49,28,16,11,50,12,30,9,37
28,33,31,24,48,42,17,35,24,20,30,46,45,22,21,34,32,10,13,27
44,24,25,31,18,13,28,48,30,23,26,29,31,39,30,8,41,30,39,17
46,24,6,41,34,10,34,35,16,6,21,7,9,41,11,7,9,37,34,43
43,28,15,39,27,14,12,48,43,43,39,20,32,40,17,30,25,18,33,38
11,40,39,34,33,41,37,26,39,7,28,7,32,43,7,37,48,39,31,14
20,39,19,9,25,21,20,14,25,9,35,41,8,15,27,30,20,40,22,16
14,25,28,19,5,17,43,7,37,15,24,44,11,8,26,27,27,16,6,38
8,11,48,13,40,34,37,9,24,22,38,45,42,25,48,10,35,9,43,7
45,35,48,46,47,32,34,28,7,40,16,41,32,35,48,41,37,11,11,37
10,49,33,6,37,33,49,46,7,16,25,21,41,35,42,5,26,24,19,26
21,35,34,19,25,31,24,44,29,10,27,39,7,32,7,10,29,6,47,17
