4,3,8,6,13,5,4,4,9,7,2,7,8,2,7,11,6,5,2,10
9,7,3,2,5,3,7,7,3,6,4,3,2,3,5,2,12,11,5,10
2,5,6,4,6,2,2,15,3,6,4,5,7,6,5,7,7,4,3,2
3,5,8,5,12,7,4,8,10,5,3,3,2,2,8,8,9,5,3,12
10,3,6,2,14,6,4,9,2,7,5,5,6,4,9,7,5,5,8,9
5,5,3,10,4,5,5,6,6,3,7,10,7,7,3,8,3,2,5,5
7,13,4,3,5,3,12,2,11,4,5,7,6,2,3,4,3,6,4,3
3,7,2,6,4,11,5,3,5,5,7,7,6,9,7,6,6,7,5,11
7,4,6,5,5,13,5,11,4,3,3,11,8,6,8,5,3,5,5,6
7,8,6,7,6,5,5,7,10,9,4,4,4,2,11,10,3,14,11,10
12,6,9,6,11,3,5,7,5,11,3,4,2,7,4,6,6,4,5,8
3,7,5,3,3,5,6,5,8,5,9,6,5,2,12,7,5,12,4,8
7,8,3,2,7,9,3,3,5,8,5,13,6,4,5,13,4,3,8,9
2,2,6,9,9,4,4,3,6,10,6,6,3,3,11,7,10,11,8,7
12,7,4,6,14,3,4,10,6,2,11,6,11,9,2,5,8,5,10,6
6,3,2,8,7,5,2,3,6,7,3,5,5,5,6,6,9,2,6,4
3,4,8,5,3,6,8,3,7,4,4,6,3,8,9,7,6,2,5,2
8,8,6,8,3,2,7,11,4,9,5,9,3,7,7,4,3,2,11,8
11,7,10,4,7,7,8,10,4,12,13,5,6,3,3,6,6,3,7,6
7,5,2,6,11,10,6,7,3,2,5,3,5,9,1,9,9,11,3,3
