41,22,31,22,39,32,15,12,25,32,38,40,46,34,41,28,25,21,45,23,15,17,24,20,33,20,16,24,49,18
43,38,27,29,15,20,12,35,25,47,15,41,34,24,42,44,39,38,24,30,22,28,45,33,29,45,24,19,31,49
29,11,36,24,42,15,39,30,20,49,36,44,35,43,34,39,10,20,43,24,45,41,49,12,43,17,16,14,11,24
15,18,39,34,13,26,43,25,18,22,40,29,12,45,26,42,34,21,40,31,46,39,26,15,28,25,25,49,31,18
14,47,34,17,12,47,13,49,13,35,39,38,11,24,23,34,14,43,42,28,29,37,49,10,14,37,14,18,28,26
48,12,23,50,43,30,46,33,47,25,20,44,46,25,30,41,37,28,47,13,19,48,27,27,20,28,21,20,13,34
38,46,21,35,48,11,31,20,15,34,44,29,44,13,43,33,21,34,28,31,17,30,31,48,40,37,18,27,47,33
19,20,30,36,22,13,33,31,30,22,42,17,39,13,22,32,33,24,32,43,14,47,21,21,46,11,30,21,29,46
40,28,47,24,49,15,24,20,50,39,15,47,43,41,23,19,23,25,26,31,34,29,12,13,42,29,38,40,50,25
48,18,21,14,33,43,37,36,39,16,33,32,42,36,32,18,46,47,18,42,45,34,43,30,18,34,23,43,49,30
24,10,12,31,50,17,32,40,11,26,38,20,34,37,18,41,37,37,18,38,36,25,39,19,32,33,40,34,19,48
12,31,18,45,37,28,21,35,34,11,32,35,14,32,45,28,34,42,23,21,39,36,22,46,16,14,30,47,29,10
13,26,39,13,49,13,17,47,42,38,25,38,21,35,39,18,39,32,15,36,18,26,40,29,44,46,39,33,49,16
25,33,19,29,17,42,25,16,24,26,38,49,49,30,46,47,37,45,35,43,36,39,27,45,30,25,28,14,35,12
28,17,24,49,23,41,25,28,44,20,20,28,35,46,42,38,15,50,26,18,24,47,24,21,27,11,49,35,22,39
43,27,32,22,15,47,42,39,46,20,29,20,22,17,14,28,14,35,37,21,46,30,36,22,47,14,35,49,12,43
33,35,28,25,29,45,22,29,45,31,40,23,11,31,36,38,15,43,13,17,18,46,38,45,30,47,33,43,23,29
22,23,21,40,33,35,46,24,26,13,47,16,30,24,26,42,36,10,49,14,26,11,26,17,36,31,22,41,29,20
11,14,41,26,26,15,23,47,11,29,49,30,30,26,15,15,34,48,41,23,24,14,38,25,37,31,39,22,38,50
48,25,28,13,23,49,40,42,19,41,36,45,33,37,38,46,49,25,25,48,33,13,23,27,47,21,28,33,30,32
