23,25,45,42,31,21,30,31,29,25,27,34,34,33,46,13,25,42,16,30,12,23,12,47,25,42,14,34,12,11,10,26,13,21,42,14,30,12,19,36,38,40,39,20,30,44,27,26,31,28
17,46,14,41,30,27,35,47,21,44,20,45,13,12,38,29,20,41,49,22,44,30,19,20,31,49,43,43,23,27,45,21,26,47,36,35,37,35,14,24,27,36,26,41,32,33,14,47,19,21
38,14,26,16,44,28,32,41,33,19,38,23,44,34,19,31,14,33,36,22,37,13,25,32,44,46,25,47,46,35,25,11,20,50,12,10,37,37,14,24,28,33,31,31,16,27,32,40,22,36
38,14,35,33,38,14,12,45,25,45,26,40,25,49,30,44,25,17,43,23,37,43,39,48,43,16,39,44,23,30,45,11,16,12,49,43,36,39,15,21,37,31,19,37,34,33,40,40,38,29
29,34,23,12,16,28,42,47,22,10,17,31,39,18,17,44,42,17,13,35,18,13,34,19,12,12,27,15,33,47,39,29,37,32,41,39,32,23,41,16,46,11,22,26,38,24,18,25,33,15
30,30,41,46,22,20,40,15,19,18,46,33,13,46,45,36,33,43,30,24,25,44,29,12,18,15,46,25,45,39,13,23,26,35,14,29,11,35,16,19,44,19,12,44,49,32,21,29,25,39
45,28,22,32,47,43,46,38,38,31,15,44,19,15,31,37,43,35,10,34,25,33,30,32,46,11,11,38,31,44,11,24,50,26,43,44,47,29,48,28,45,15,17,24,40,29,40,39,40,40
36,12,25,31,27,47,26,14,19,19,19,41,11,16,34,14,33,38,15,47,23,17,42,13,48,27,18,44,12,27,10,17,36,40,18,12,34,36,17,21,46,26,24,32,44,12,49,39,33,45
32,16,50,26,14,15,36,38,12,18,14,16,32,40,50,47,42,48,50,45,39,11,48,24,28,20,31,37,22,10,37,17,20,25,45,27,46,23,44,43,26,36,25,39,35,31,40,43,36,28
44,20,23,35,22,15,45,14,18,46,41,14,17,37,15,47,43,26,13,32,24,44,46,21,42,36,20,27,46,40,33,41,30,28,11,29,20,19,19,30,12,28,20,22,41,47,32,12,32,31
40,40,12,36,47,32,18,18,32,18,22,45,33,21,37,22,20,28,47,30,43,43,41,47,42,21,22,31,10,40,15,11,27,36,39,41,28,45,36,22,10,34,31,16,14,33,26,39,44,21
14,18,49,44,35,37,44,30,17,17,26,40,21,29,39,32,21,31,30,49,15,30,21,33,35,33,49,26,36,16,35,17,42,27,19,25,48,20,42,28,14,18,38,38,45,44,12,38,45,20
47,48,48,32,16,13,40,48,34,12,23,33,46,28,49,15,35,35,22,32,22,20,38,25,35,35,39,25,47,24,49,37,13,48,11,17,42,33,32,42,11,45,42,34,11,20,37,22,26,46
38,41,28,39,42,25,15,19,28,23,24,28,45,17,33,30,34,23,35,21,45,19,16,42,46,26,33,14,38,14,29,46,37,42,45,12,22,12,43,28,46,47,49,41,42,30,22,28,46,22
49,49,44,11,28,39,26,39,32,39,28,11,21,14,47,49,48,27,15,23,44,33,25,27,31,35,29,35,48,15,37,28,48,40,34,25,40,24,45,21,28,20,45,28,19,36,30,18,34,41
28,11,45,10,31,25,38,50,30,43,23,38,46,45,41,10,20,38,37,47,17,35,13,11,38,49,32,31,19,42,37,12,15,25,37,13,22,12,10,45,47,48,21,32,16,35,24,19,13,28
25,12,34,37,42,16,49,37,49,46,37,19,13,12,25,18,23,32,29,39,26,19,40,15,49,23,36,34,39,31,35,24,13,14,33,40,16,35,41,34,30,45,32,44,31,40,49,18,10,17
36,43,50,46,37,41,34,32,17,15,14,35,34,35,48,44,47,14,17,23,29,45,32,40,36,42,11,28,10,26,22,43,17,43,22,40,18,46,43,18,29,32,36,21,48,47,42,18,19,19
26,44,41,34,23,50,31,19,34,38,26,24,26,43,37,43,22,41,13,45,28,19,11,33,13,34,42,23,42,38,44,50,37,34,12,38,20,19,35,12,31,42,13,28,32,42,43,31,11,17
25,41,15,41,37,14,26,46,19,17,39,23,27,44,13,31,31,31,47,33,43,48,19,26,15,43,37,26,49,42,24,40,19,49,35,34,47,26,30,32,17,46,43,18,39,26,28,14,40,11
