49,48,20,13,29,48,14,16,38,18,11,18,31,40,36,45,49,30,17,16,42,19,25,44,16,17,41,44,42,44
33,26,24,46,27,39,41,14,37,26,24,44,22,47,14,17,14,21,43,48,48,50,50,30,22,22,47,29,34,42
42,47,32,46,30,24,37,44,35,43,45,33,15,19,46,14,25,14,40,47,20,20,31,28,29,40,34,38,37,39
12,25,35,15,44,36,50,49,38,14,19,13,16,21,40,19,13,48,19,16,37,37,43,16,37,41,23,25,31,31
37,50,19,16,15,11,27,31,34,15,45,23,18,38,37,32,39,31,41,44,35,15,43,15,44,33,34,28,12,40
29,43,30,25,18,14,47,14,32,37,38,11,42,23,46,45,13,21,24,45,23,35,45,35,20,36,50,22,24,39
14,22,39,18,44,43,20,15,49,42,19,34,42,12,26,47,16,22,42,39,19,22,48,36,14,37,23,45,33,36
16,22,12,15,20,49,42,10,11,18,31,28,48,30,47,16,38,27,38,36,25,49,39,23,13,39,24,47,18,18
24,22,36,33,31,23,48,41,49,22,50,38,36,31,47,37,17,18,11,47,22,34,49,23,44,16,37,49,32,45
34,16,12,46,46,36,35,22,38,25,15,11,20,41,39,37,11,13,11,12,36,23,14,22,15,19,33,28,27,34
