11,48,35,46,26,27,20,28,26,14,32,35,44,37,31,11,18,28,12,43,27,30,18,50,13,32,43,42,15,23,28,11,33,34,47,40,34,20,47,43
28,35,28,34,44,37,24,23,11,32,20,21,24,38,16,36,37,36,39,24,19,34,30,27,36,46,42,15,12,32,15,37,45,44,31,41,20,18,27,46
26,15,23,29,44,40,39,39,26,14,32,17,30,11,47,25,21,32,26,29,34,47,10,24,43,21,19,18,33,26,20,38,36,24,33,47,26,26,11,12
49,38,31,46,22,39,35,25,11,17,41,43,22,26,18,19,24,45,50,29,14,35,42,17,31,28,15,13,26,11,48,35,50,47,16,45,31,24,16,10
36,33,36,48,17,49,13,18,39,17,17,33,39,10,39,40,40,17,19,14,22,26,42,11,28,11,14,45,28,30,30,44,21,36,28,19,15,38,24,42
29,26,38,37,49,31,42,16,14,47,18,14,45,28,43,37,42,32,33,14,12,23,16,13,20,25,41,37,26,18,36,15,23,19,16,31,40,15,23,24
15,18,32,30,13,36,18,28,12,35,39,26,12,42,12,28,32,16,42,36,36,20,44,34,40,15,14,44,30,20,18,45,46,40,23,21,10,28,38,33
49,14,36,11,14,33,45,34,23,23,39,20,41,36,45,22,24,31,19,50,28,26,10,34,36,45,42,44,17,17,42,29,18,22,46,17,25,48,15,22
30,11,16,40,39,26,45,11,38,49,41,36,13,32,14,31,15,40,35,46,30,33,22,40,43,11,31,46,18,46,22,22,14,42,36,22,23,38,15,33
47,15,13,50,33,26,32,32,29,11,39,21,13,11,47,24,21,50,14,47,24,44,48,25,23,21,30,28,21,44,39,18,21,35,18,47,20,36,37,27
44,25,36,25,41,41,46,23,43,48,36,35,17,23,16,18,34,18,23,16,24,32,37,37,14,41,38,12,11,49,46,16,50,23,38,40,21,12,42,37
49,42,46,37,18,21,49,41,39,42,27,11,35,45,50,19,40,43,17,20,33,23,17,17,26,32,44,28,35,11,32,28,16,30,33,12,17,36,29,47
40,23,20,25,43,40,41,35,40,17,24,19,14,28,45,14,49,40,28,30,45,43,14,48,14,36,46,20,19,32,29,47,19,22,28,14,14,27,44,18
37,46,24,49,35,12,23,31,41,47,20,26,34,13,47,21,14,25,44,39,36,17,41,31,34,38,37,35,16,10,47,38,12,32,44,34,48,49,30,37
15,27,27,17,16,47,29,13,16,13,12,23,30,42,31,47,46,32,12,41,31,16,14,43,21,39,28,36,32,41,11,35,46,20,24,23,29,42,44,30
43,16,40,48,11,12,20,30,26,50,23,23,12,45,27,46,13,37,11,22,46,12,34,38,27,32,40,50,24,19,41,42,23,17,29,32,17,43,47,38
34,36,48,33,40,32,33,25,16,34,11,17,16,23,18,35,38,44,50,45,23,14,14,15,40,41,26,38,17,17,34,28,50,30,35,42,20,40,50,41
27,15,22,35,14,30,22,16,13,44,15,47,42,39,48,25,43,39,22,48,11,43,45,13,23,40,19,40,37,34,14,41,11,34,50,49,42,36,47,31
17,28,26,36,28,48,11,11,22,14,31,20,22,17,43,35,10,33,12,36,32,42,31,32,22,31,41,30,35,32,16,41,33,14,24,49,12,42,27,45
48,18,13,13,22,46,48,45,48,39,39,39,50,10,25,23,21,33,11,46,18,18,32,20,41,28,25,37,21,10,43,25,23,18,17,50,47,30,10,44
