5,4,8,6,5,5,7,8,5,6,4,7,8,7,6,3,9,3,7,10,3,7,11,7,6,11,2,4,3,7,6,7,4,5,3,7,6,14,8,9,4,12,6,5,3,4,4,14,5,12
3,3,6,5,10,8,4,6,8,4,4,6,11,4,11,6,7,6,6,6,4,6,4,3,10,7,3,4,8,14,2,8,2,7,3,5,5,2,6,5,8,13,4,3,3,3,7,7,7,4
4,3,9,5,9,3,2,3,5,8,4,8,4,5,3,10,5,4,8,5,2,4,4,8,7,4,5,9,14,6,10,4,11,4,3,3,4,5,6,7,3,4,7,2,5,9,7,3,5,5
9,4,6,4,5,9,2,13,10,4,6,6,7,4,8,2,5,13,8,7,5,7,7,5,7,7,7,10,2,4,7,7,13,11,3,6,4,4,8,8,4,2,4,8,4,2,11,4,7,5
8,6,9,5,6,4,7,4,6,7,6,2,13,4,7,11,6,4,3,6,9,1,11,4,10,3,4,9,5,2,2,4,13,3,4,5,4,5,10,6,7,6,6,7,9,3,4,4,10,12
9,4,4,8,5,5,11,5,4,1,3,8,5,2,5,9,2,7,13,3,7,2,3,10,6,6,4,3,7,12,8,4,3,3,5,7,5,6,8,11,4,4,4,5,9,6,5,4,8,7
4,6,6,4,7,2,3,10,5,9,11,8,8,4,8,3,4,2,14,6,6,6,10,5,14,6,7,2,7,2,6,2,1,12,10,12,10,2,4,9,9,12,6,3,7,4,7,8,7,8
10,3,7,11,11,6,6,1,6,6,4,3,5,6,3,2,5,7,7,2,9,10,4,9,7,5,6,7,3,4,5,4,9,5,8,10,5,3,5,9,4,9,11,11,4,9,3,6,4,6
6,5,3,10,10,3,4,3,4,9,6,2,9,3,12,5,7,3,4,8,4,5,5,11,4,6,12,7,7,4,3,7,5,2,12,5,4,4,9,8,7,5,3,1,13,9,11,5,7,4
2,5,8,6,5,6,2,12,2,7,8,6,11,4,13,5,2,13,6,2,12,5,14,3,5,13,12,7,7,8,11,12,7,7,10,4,11,5,5,7,8,5,5,10,6,3,8,9,2,5
