29,49,22,49,24,45,28,48,18,25,36,13,34,23,43,45,22,11,23,24
13,12,17,33,23,32,21,30,20,22,32,48,34,38,28,26,14,15,45,24
22,15,18,34,40,35,12,19,12,27,45,13,30,36,27,29,21,24,36,32
18,27,34,32,29,44,17,49,40,43,29,30,44,29,22,46,48,17,10,27
16,11,31,12,19,20,25,20,18,40,46,37,19,47,35,43,49,30,31,22
16,20,14,46,21,11,47,16,34,40,22,21,34,33,16,10,47,44,11,10
44,19,12,17,29,32,39,38,17,38,14,35,37,36,12,17,42,18,34,36
26,16,23,27,21,21,15,32,47,30,48,30,32,27,31,22,15,46,35,33
31,38,33,19,24,31,11,11,45,42,18,50,27,49,46,21,31,30,36,24
13,25,29,11,35,23,44,15,44,44,41,48,14,29,29,43,19,36,42,39
40,39,32,32,16,13,26,22,35,14,37,46,22,21,30,17,30,46,26,44
45,19,46,45,49,39,15,33,39,16,31,11,18,34,23,10,18,12,18,14
19,26,38,13,48,39,43,14,40,26,45,49,19,24,37,30,43,27,16,48
22,24,14,43,25,37,31,46,27,19,31,49,30,42,12,11,26,47,29,32
35,45,38,24,39,49,10,32,22,42,30,34,44,36,36,21,13,46,41,33
48,49,11,10,43,12,21,32,18,33,45,49,49,44,20,23,24,13,31,29
48,16,36,49,32,31,13,49,49,44,19,32,14,19,30,27,44,41,14,38
37,40,41,31,13,48,40,23,12,47,38,47,16,23,31,32,14,15,18,33
31,16,49,12,30,18,25,24,11,41,28,12,29,37,11,12,42,38,25,12
30,13,29,25,30,21,32,13,49,11,16,11,13,42,13,18,29,40,18,17
