40,50,12,6,15,29,13,33,30,36,14,21,37,5,18,48,32,25,36,10
29,10,19,49,9,10,30,29,18,43,41,32,21,44,24,48,29,32,26,14
21,46,5,47,18,47,23,22,13,32,24,18,42,48,30,34,46,45,25,49
29,40,21,48,41,36,16,37,15,22,16,33,17,16,15,9,8,30,20,8
25,48,43,6,41,18,49,6,50,16,36,48,8,12,14,26,14,48,20,47
14,25,43,23,38,10,20,26,49,43,28,6,29,30,21,13,30,14,37,26
11,42,16,19,12,13,41,25,33,10,19,10,43,26,47,43,13,36,46,18
25,30,44,8,25,43,30,41,41,21,43,37,29,12,45,23,10,22,15,8
8,13,39,36,44,33,21,11,12,40,43,22,45,42,35,23,41,25,18,44
47,7,38,14,37,19,30,26,23,9,40,11,49,42,28,49,6,12,26,23
9,12,35,26,29,14,41,34,39,13,44,15,47,27,5,32,50,11,44,8
32,42,49,33,48,14,40,19,14,40,34,8,30,48,9,40,22,7,37,31
43,45,14,31,46,46,16,31,31,25,37,43,28,30,37,49,28,38,24,20
23,15,13,44,21,46,19,14,10,35,36,6,41,7,34,15,43,13,35,39
6,16,7,37,33,13,8,10,16,35,11,23,28,11,14,37,20,44,13,34
45,10,22,39,14,46,14,26,20,41,44,16,7,27,6,45,13,37,19,29
23,9,46,40,45,16,44,8,20,9,9,45,15,5,30,38,24,35,8,47
15,7,43,20,25,43,27,27,39,11,15,43,31,48,40,41,45,14,43,46
5,9,10,6,26,19,39,9,25,38,14,14,47,49,39,43,37,45,39,12
21,6,27,6,49,8,42,14,30,31,22,35,12,44,45,45,15,33,21,43
