26,42,16,12,40,45,40,48,14,47,39,32,49,43,30,48,30,33,17,42
35,46,38,38,36,27,39,36,49,11,36,16,19,41,31,31,19,22,43,25
35,16,19,33,31,28,16,45,36,40,23,36,49,31,29,11,35,15,31,43
17,15,45,31,24,19,25,31,22,43,19,21,35,25,40,30,30,38,11,26
45,11,50,44,13,47,20,24,26,38,18,50,47,33,46,48,17,40,47,36
50,40,40,46,40,46,25,28,45,48,23,43,11,14,12,11,35,31,20,38
25,32,48,19,33,24,12,14,15,27,16,21,40,26,13,29,33,26,32,12
21,13,23,12,45,15,28,30,36,18,50,48,22,47,33,32,31,41,13,22
32,20,14,45,31,36,34,19,18,12,12,40,39,17,13,15,49,24,18,30
15,49,44,49,42,21,25,30,18,16,33,23,20,19,15,18,50,22,20,42
