48,17,49,31,39,32,34,46,36,18
37,16,33,16,10,14,46,13,44,12
7,18,48,25,21,34,39,10,44,43
32,7,36,16,39,42,39,14,41,48
19,6,30,21,34,19,5,21,10,27
11,37,30,29,15,29,19,17,45,23
33,32,31,26,48,40,33,28,49,16
47,48,9,12,8,50,15,20,8,16
13,19,11,20,45,29,26,48,37,42
36,48,11,31,18,12,22,9,16,20
36,45,42,7,28,23,46,21,43,21
28,32,39,9,23,19,45,35,46,23
23,48,40,37,38,9,40,21,38,29
46,12,47,45,49,49,39,18,13,50
45,20,15,15,24,20,26,22,39,22
41,20,33,28,18,40,17,27,14,14
20,46,9,11,41,40,22,15,41,37
21,49,20,21,11,10,27,26,30,32
15,32,8,24,46,33,17,8,34,34
43,7,25,17,12,22,38,45,28,23
