5,4,3,5,6,3,7,6,12,6,8,3,2,6,12,13,2,6,9,2,6,8,2,2,6,4,6,2,8,2,10,8,1,5,2,3,5,7,8,4
7,2,10,10,3,6,6,4,2,8,9,3,3,3,2,8,7,6,3,9,5,4,7,5,3,6,4,2,5,10,3,9,3,6,7,4,3,4,5,6
3,5,4,5,8,9,8,2,6,9,13,8,2,5,7,3,7,10,5,5,11,2,3,4,9,9,5,10,6,2,3,2,9,14,7,3,8,8,10,7
6,6,5,7,5,3,4,5,4,9,4,3,5,2,2,7,13,4,6,4,14,5,7,3,4,10,8,7,7,13,9,2,8,8,4,9,5,4,4,9
4,11,3,5,1,4,5,3,9,9,12,6,6,13,11,5,9,6,7,3,4,8,8,2,4,3,3,9,6,9,8,8,8,8,5,6,3,6,4,6
4,6,9,6,12,6,11,3,3,7,4,7,7,8,5,11,7,4,3,4,12,3,13,6,2,7,5,3,12,9,12,4,3,3,3,2,7,9,5,5
3,3,7,8,3,2,6,4,3,2,2,2,5,7,4,4,5,3,5,4,5,3,3,4,3,8,5,5,10,6,10,6,12,3,4,5,2,6,7,5
3,5,6,10,5,7,9,6,5,4,5,10,5,10,2,6,7,3,8,3,4,8,7,4,5,4,4,3,10,3,3,9,7,5,2,5,10,12,10,4
7,13,15,2,9,4,7,5,6,3,8,3,5,5,5,4,2,10,6,2,11,4,2,6,10,5,4,2,11,3,4,7,8,1,5,3,6,3,5,2
6,7,12,5,7,9,10,6,5,2,4,8,7,7,3,12,13,8,11,2,5,11,2,3,5,8,3,3,13,6,13,5,3,7,7,3,9,3,2,11
